Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Rebalance_Date,Universe_Count,Excluded_Count,End_Date,End_Price_Date,End_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
TTB.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,1.4479193687438965,46553409000.0,97094000000.0,0.1,128908496000.0,0.0,-0.160064697265625,0.160064697265625,1.4478323315138912,2023-10-02,50,20,2024-04-02,2024-04-02,1.5703109502792358,0.08452927986004966,-0.061246990317845085,0.14577627017789474,6
IVL.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,24.08738136291504,49420150000.0,5614552000.0,0.1,233102181000.0,0.0,-0.10731315612792969,0.10731315612792969,24.087109534104812,2023-10-02,50,20,2024-04-02,2024-04-02,23.39026260375977,-0.02894124307877466,-0.061246990317845085,0.032305747239070426,6
BBL.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,149.57601928710938,70786130000.0,1908843000.0,0.1,366617301000.0,0.0,-0.062067508697509766,0.062067508697509766,149.57588343916902,2023-10-02,50,20,2024-04-02,2024-04-02,124.04957580566406,-0.17065866308721322,-0.061246990317845085,-0.10941167276936814,6
MINT.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,30.09478759765625,25119683220.0,5314000000.0,0.1,185830843779.0,0.0,0.026611328125,-0.026611328125,30.095426242947994,2023-10-02,50,20,2024-04-02,2024-04-02,31.289026260375977,0.03968257489256155,-0.061246990317845085,0.10092956521040664,6
ADVANC.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,195.08372497558597,38046594290.0,2974000000.0,0.1,119401689939.0,0.0,0.09331893920898438,-0.09331893920898438,195.0830565406651,2023-10-02,50,20,2024-04-02,2024-04-02,177.535400390625,-0.08995278610328505,-0.061246990317845085,-0.02870579578543997,6
SCGP.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,35.539451599121094,10048042000.0,4296744444.0,0.1,40203034000.0,0.0,0.10348129272460938,-0.10348129272460938,35.540086566076894,2023-10-02,50,20,2024-04-02,2024-04-02,28.16292953491211,-0.20755869132182692,-0.061246990317845085,-0.14631170100398183,6
EGCO.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,102.14225006103516,6318215000.0,526465000.0,0.1,77952903000.0,0.0,0.12305068969726562,-0.12305068969726562,102.14276697248206,2023-10-02,50,20,2024-04-02,2024-04-02,101.87163543701172,-0.0026493896880256385,-0.061246990317845085,0.058597600629819446,6
BJC.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,28.081430435180664,12572607944.0,4007797000.0,0.1,160517182412.0,0.0,0.13283538818359375,-0.13283538818359375,28.0819719708003,2023-10-02,50,20,2024-04-02,2024-04-02,23.213979721069336,-0.1733334320467288,-0.061246990317845085,-0.11208644172888371,6
TOP.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,42.91169357299805,11142603471.0,2090000000.0,0.1,155444425356.0,0.0,0.13591670989990234,-0.13591670989990234,42.912019628473544,2023-10-02,50,20,2024-04-02,2024-04-02,53.69306564331055,0.251245550399265,-0.061246990317845085,0.3124925407171101,6
RATCH.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,26.89949607849121,5118758527.0,1833356000.0,0.1,64633962964.0,0.0,0.138763427734375,-0.138763427734375,26.899308283755715,2023-10-02,50,20,2024-04-02,2024-04-02,24.97952079772949,-0.07137588284774343,-0.061246990317845085,-0.010128892529898348,6
