Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Rebalance_Date,Universe_Count,Excluded_Count
RATCH.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,32.65459442138672,5118758527.0,1833356000.0,0.1,64633962964.0,0.0,0.1602153778076172,-0.1602153778076172,32.65450656169072,2023-03-31,50,20
CPN.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,61.73620223999024,15269084662.0,4488000000.0,0.1,125369353404.0,0.0,0.1798992156982422,-0.1798992156982422,61.73642547561511,2023-03-31,50,20
TISCO.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,77.51866912841797,2847960000.0,800655000.0,0.1,16329130000.0,0.0,0.19063377380371094,-0.19063377380371094,77.51793711250255,2023-03-31,50,20
BDMS.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,26.528017044067383,15193937714.0,15892001895.0,0.1,10925860190.0,0.0,0.19898223876953125,-0.19898223876953125,26.528889314887852,2023-03-31,50,20
GLOBAL.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,15.56854248046875,3390665858.0,5602019360.0,0.1,13109981381.0,0.0,0.20864105224609375,-0.20864105224609375,15.568801321950597,2023-03-31,50,20
LH.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,8.053043365478516,5080856407.0,11949713000.0,0.1,57788071876.0,0.0,0.2147064208984375,-0.2147064208984375,8.052772715478223,2023-03-31,50,20
CENTEL.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,54.15942001342773,3030643929.0,1350000000.0,0.1,19343741935.0,0.0,0.21632003784179688,-0.21632003784179688,54.159875708702096,2023-03-31,50,20
BH.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,203.05816650390625,4992015958.0,867415000.0,0.1,-2027844871.0,0.0,0.25031185150146484,-0.25031185150146484,203.0574784688105,2023-03-31,50,20
BEM.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,8.253071784973145,5153639899.0,15226153394.0,0.1,68826149362.0,0.0,0.2706451416015625,-0.2706451416015625,8.253156039808726,2023-03-31,50,20
HMPRO.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,12.828646659851074,4364554238.0,13151198000.0,0.1,15913326725.0,0.0,0.3004913330078125,-0.3004913330078125,12.828495340632362,2023-03-31,50,20
BANPU.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,8.655391693115234,1547683000.0,7842236000.0,0.1,3913516000.0,0.0,0.324981689453125,-0.324981689453125,8.655795208285317,2023-03-31,50,20
KCE.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,39.80587768554688,1013810204.0,1182336000.0,0.1,2680201406.0,0.0,0.3400421142578125,-0.3400421142578125,39.80504196770569,2023-03-31,50,20
TCAP.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,37.48833465576172,1807193000.0,1048617000.0,0.1,59311663000.0,0.0,0.3689384460449219,-0.3689384460449219,37.48869713632995,2023-03-31,50,20
CBG.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,90.16448211669922,1685918740.0,1000000000.0,0.1,6343622312.0,0.0,0.38207054138183594,-0.38207054138183594,90.16491954973692,2023-03-31,50,20
COM7.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,26.84315490722656,1150427104.0,2399998000.0,0.1,4802945718.0,0.0,0.3958892822265625,-0.3958892822265625,26.843057103297046,2023-03-31,50,20
PTT.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,25.956132888793945,18454283626.0,28562996250.0,0.1,853538674343.0,0.0,0.4992523193359375,-0.4992523193359375,25.955697085653718,2023-03-31,50,20
OSP.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,26.160703659057617,812938995.0,3021514661.0,0.1,797004990.0,0.0,0.5371322631835938,-0.5371322631835938,26.160696775300625,2023-03-31,50,20
CPF.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,19.19433212280273,5899058000.0,7936000000.0,0.1,487603899000.0,0.0,0.5670928955078125,-0.5670928955078125,19.193627830793826,2023-03-31,50,20
TU.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,12.17655086517334,530636000.0,4655133000.0,0.1,48115500000.0,0.0,0.7575912475585938,-0.7575912475585938,12.176094476472212,2023-03-31,50,20
DELTA.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,112.56273651123048,5658787941.0,12474000000.0,0.1,-8200250501.0,0.0,0.8328418731689453,-0.8328418731689453,112.56327930896424,2023-03-31,50,20
TTB.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,1.3124414682388306,46553409000.0,97094000000.0,0.1,128908496000.0,0.0,-0.17041015625,0.17041015625,1.3118590499760245,2023-06-30,50,20
IVL.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,31.46158599853516,49420150000.0,5614552000.0,0.1,233102181000.0,0.0,-0.08469390869140625,0.08469390869140625,31.461957197849614,2023-06-30,50,20
BBL.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,141.1476593017578,70786130000.0,1908843000.0,0.1,366617301000.0,0.0,-0.06745195388793945,0.06745195388793945,141.14853365626112,2023-06-30,50,20
MINT.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,32.4779167175293,25119683220.0,5314000000.0,0.1,185830843779.0,0.0,0.03476524353027344,-0.03476524353027344,32.478525843328725,2023-06-30,50,20
ADVANC.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,179.8204803466797,38046594290.0,2974000000.0,0.1,119401689939.0,0.0,0.07764339447021484,-0.07764339447021484,179.81994048513246,2023-06-30,50,20
SCGP.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,34.39126205444336,10048042000.0,4296744444.0,0.1,40203034000.0,0.0,0.09737014770507812,-0.09737014770507812,34.390640818024764,2023-06-30,50,20
TOP.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,37.85417938232422,11142603471.0,2090000000.0,0.1,155444425356.0,0.0,0.1253509521484375,-0.1253509521484375,37.853837598865596,2023-06-30,50,20
EGCO.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,110.20204162597656,6318215000.0,526465000.0,0.1,77952903000.0,0.0,0.1306324005126953,-0.1306324005126953,110.20185449149054,2023-06-30,50,20
CPALL.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,59.8089599609375,39616981354.0,8983000000.0,0.1,375458052407.0,0.0,0.1470489501953125,-0.1470489501953125,59.80950002618384,2023-06-30,50,20
BJC.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,32.38924026489258,12572607944.0,4007797000.0,0.1,160517182412.0,0.0,0.14760971069335938,-0.14760971069335938,32.389975765406184,2023-06-30,50,20
RATCH.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,30.32212448120117,5118758527.0,1833356000.0,0.1,64633962964.0,0.0,0.1517181396484375,-0.1517181396484375,30.3221275386083,2023-06-30,50,20
CPN.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,58.8177604675293,15269084662.0,4488000000.0,0.1,125369353404.0,0.0,0.17176246643066406,-0.17176246643066406,58.81754251305492,2023-06-30,50,20
GLOBAL.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,13.296377182006836,3390665858.0,5602019360.0,0.1,13109981381.0,0.0,0.1749725341796875,-0.1749725341796875,13.296185295071705,2023-06-30,50,20
BDMS.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,24.95432472229004,15193937714.0,15892001895.0,0.1,10925860190.0,0.0,0.18419647216796875,-0.18419647216796875,24.954151193824124,2023-06-30,50,20
CENTEL.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,47.8730583190918,3030643929.0,1350000000.0,0.1,19343741935.0,0.0,0.19226455688476562,-0.19226455688476562,47.87362730572754,2023-06-30,50,20
LH.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,7.169848442077637,5080856407.0,11949713000.0,0.1,57788071876.0,0.0,0.1969451904296875,-0.1969451904296875,7.169141233409796,2023-06-30,50,20
TISCO.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,81.12169647216797,2847960000.0,800655000.0,0.1,16329130000.0,0.0,0.1996173858642578,-0.1996173858642578,81.12126856325736,2023-06-30,50,20
BH.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,203.05816650390625,4992015958.0,867415000.0,0.1,-2027844871.0,0.0,0.25031185150146484,-0.25031185150146484,203.0574784688105,2023-06-30,50,20
BEM.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,7.973306655883789,5153639899.0,15226153394.0,0.1,68826149362.0,0.0,0.264923095703125,-0.264923095703125,7.973991011182909,2023-06-30,50,20
CBG.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,61.67910385131836,1685918740.0,1000000000.0,0.1,6343622312.0,0.0,0.2880687713623047,-0.2880687713623047,61.679113910124215,2023-06-30,50,20
BANPU.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,7.616698265075684,1547683000.0,7842236000.0,0.1,3913516000.0,0.0,0.29302978515625,-0.29302978515625,7.6157182479078305,2023-06-30,50,20
HMPRO.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,12.65951442718506,4364554238.0,13151198000.0,0.1,15913326725.0,0.0,0.2972869873046875,-0.2972869873046875,12.658791675201355,2023-06-30,50,20
KCE.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,34.30781936645508,1013810204.0,1182336000.0,0.1,2680201406.0,0.0,0.3026885986328125,-0.3026885986328125,34.30768857891096,2023-06-30,50,20
COM7.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,23.32274055480957,1150427104.0,2399998000.0,0.1,4802945718.0,0.0,0.36006927490234375,-0.36006927490234375,23.32203912798229,2023-06-30,50,20
TCAP.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,42.54250717163086,1807193000.0,1048617000.0,0.1,59311663000.0,0.0,0.38332366943359375,-0.38332366943359375,42.541855198522214,2023-06-30,50,20
PTT.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,27.60414123535156,18454283626.0,28562996250.0,0.1,853538674343.0,0.0,0.5078067779541016,-0.5078067779541016,27.604159538513606,2023-06-30,50,20
OSP.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,25.708881378173828,812938995.0,3021514661.0,0.1,797004990.0,0.0,0.531982421875,-0.531982421875,25.70905970755331,2023-06-30,50,20
CPF.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,18.147594451904297,5899058000.0,7936000000.0,0.1,487603899000.0,0.0,0.5631332397460938,-0.5631332397460938,18.147980971227724,2023-06-30,50,20
TU.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,11.14024829864502,530636000.0,4655133000.0,0.1,48115500000.0,0.0,0.7419815063476562,-0.7419815063476562,11.140577514925631,2023-06-30,50,20
DELTA.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,90.6810073852539,5658787941.0,12474000000.0,0.1,-8200250501.0,0.0,0.7591934204101562,-0.7591934204101562,90.68172604947397,2023-06-30,50,20
TTB.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,1.4479193687438965,46553409000.0,97094000000.0,0.1,128908496000.0,0.0,-0.160064697265625,0.160064697265625,1.4478323315138912,2023-10-02,50,20
IVL.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,24.08738136291504,49420150000.0,5614552000.0,0.1,233102181000.0,0.0,-0.10731315612792969,0.10731315612792969,24.087109534104812,2023-10-02,50,20
BBL.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,149.57601928710938,70786130000.0,1908843000.0,0.1,366617301000.0,0.0,-0.062067508697509766,0.062067508697509766,149.57588343916902,2023-10-02,50,20
MINT.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,30.09478759765625,25119683220.0,5314000000.0,0.1,185830843779.0,0.0,0.026611328125,-0.026611328125,30.095426242947994,2023-10-02,50,20
ADVANC.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,195.08372497558597,38046594290.0,2974000000.0,0.1,119401689939.0,0.0,0.09331893920898438,-0.09331893920898438,195.0830565406651,2023-10-02,50,20
SCGP.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,35.539451599121094,10048042000.0,4296744444.0,0.1,40203034000.0,0.0,0.10348129272460938,-0.10348129272460938,35.540086566076894,2023-10-02,50,20
EGCO.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,102.14225006103516,6318215000.0,526465000.0,0.1,77952903000.0,0.0,0.12305068969726562,-0.12305068969726562,102.14276697248206,2023-10-02,50,20
BJC.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,28.081430435180664,12572607944.0,4007797000.0,0.1,160517182412.0,0.0,0.13283538818359375,-0.13283538818359375,28.0819719708003,2023-10-02,50,20
TOP.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,42.91169357299805,11142603471.0,2090000000.0,0.1,155444425356.0,0.0,0.13591670989990234,-0.13591670989990234,42.912019628473544,2023-10-02,50,20
RATCH.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,26.89949607849121,5118758527.0,1833356000.0,0.1,64633962964.0,0.0,0.138763427734375,-0.138763427734375,26.899308283755715,2023-10-02,50,20
CPALL.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,58.13431167602539,39616981354.0,8983000000.0,0.1,375458052407.0,0.0,0.14303207397460938,-0.14303207397460938,58.1343738559641,2023-10-02,50,20
CPN.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,56.57280731201172,15269084662.0,4488000000.0,0.1,125369353404.0,0.0,0.1653423309326172,-0.1653423309326172,56.572568720156994,2023-10-02,50,20
BDMS.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,24.59579086303711,15193937714.0,15892001895.0,0.1,10925860190.0,0.0,0.18071746826171875,-0.18071746826171875,24.595232033017773,2023-10-02,50,20
CENTEL.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,45.45522689819336,3030643929.0,1350000000.0,0.1,19343741935.0,0.0,0.1824512481689453,-0.1824512481689453,45.45543869854194,2023-10-02,50,20
GLOBAL.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,13.885457038879396,3390665858.0,5602019360.0,0.1,13109981381.0,0.0,0.18408203125,-0.18408203125,13.885106917830711,2023-10-02,50,20
LH.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,6.73628568649292,5080856407.0,11949713000.0,0.1,57788071876.0,0.0,0.187835693359375,-0.187835693359375,6.736499857434601,2023-10-02,50,20
TISCO.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,84.0319595336914,2847960000.0,800655000.0,0.1,16329130000.0,0.0,0.2066783905029297,-0.2066783905029297,84.03285898384301,2023-10-02,50,20
BEM.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,7.553658485412598,5153639899.0,15226153394.0,0.1,68826149362.0,0.0,0.2560882568359375,-0.2560882568359375,7.5532141144135805,2023-10-02,50,20
BANPU.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,7.100310802459717,1547683000.0,7842236000.0,0.1,3913516000.0,0.0,0.275909423828125,-0.275909423828125,7.101208831589541,2023-10-02,50,20
HMPRO.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,11.730825424194336,4364554238.0,13151198000.0,0.1,15913326725.0,0.0,0.2791595458984375,-0.2791595458984375,11.731368112094824,2023-10-02,50,20
BH.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,242.0563201904297,4992015958.0,867415000.0,0.1,-2027844871.0,0.0,0.2964315414428711,-0.2964315414428711,242.05671909065785,2023-10-02,50,20
CBG.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,77.11516571044922,1685918740.0,1000000000.0,0.1,6343622312.0,0.0,0.3424396514892578,-0.3424396514892578,77.11552018435222,2023-10-02,50,20
TCAP.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,42.75628662109375,1807193000.0,1048617000.0,0.1,59311663000.0,0.0,0.38391876220703125,-0.38391876220703125,42.75577579495824,2023-10-02,50,20
KCE.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,49.01528549194336,1013810204.0,1182336000.0,0.1,2680201406.0,0.0,0.3941841125488281,-0.3941841125488281,49.01460716576347,2023-10-02,50,20
COM7.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,27.2832088470459,1150427104.0,2399998000.0,0.1,4802945718.0,0.0,0.4001007080078125,-0.4001007080078125,27.283133166856274,2023-10-02,50,20
PTT.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,27.39813995361328,18454283626.0,28562996250.0,0.1,853538674343.0,0.0,0.5067481994628906,-0.5067481994628906,27.397957081032796,2023-10-02,50,20
OSP.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,23.6060791015625,812938995.0,3021514661.0,0.1,797004990.0,0.0,0.5069427490234375,-0.5069427490234375,23.605237598602738,2023-10-02,50,20
CPF.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,18.700313568115234,5899058000.0,7936000000.0,0.1,487603899000.0,0.0,0.5652275085449219,-0.5652275085449219,18.699583443474555,2023-10-02,50,20
DELTA.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,85.75270080566406,5658787941.0,12474000000.0,0.1,-8200250501.0,0.0,0.7405281066894531,-0.7405281066894531,85.75290924707461,2023-10-02,50,20
TU.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,12.804435729980469,530636000.0,4655133000.0,0.1,48115500000.0,0.0,0.7667694091796875,-0.7667694091796875,12.804483695191673,2023-10-02,50,20
AOT.BK,2024-01-03,2023-09-30,2023-11-14,annual,fixed,True,50,60.778076171875,5269658894.0,14285700000.0,0.1,55384119007.0,1.907056030363309,0.7182464599609375,1.1888095704023716,60.778068777707176,2024-01-03,50,19
TTB.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,1.4481759071350098,46553409000.0,97094000000.0,0.1,128908496000.0,0.0,-0.15997314453125,0.15997314453125,1.4490637967611515,2024-01-03,50,19
IVL.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,26.19709205627441,49420150000.0,5614552000.0,0.1,233102181000.0,0.0,-0.10061836242675781,0.10061836242675781,26.19670260929897,2024-01-03,50,19
BBL.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,138.38023376464844,70786130000.0,1908843000.0,0.1,366617301000.0,0.0,-0.06924724578857422,0.06924724578857422,138.38021352064243,2024-01-03,50,19
MINT.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,27.945158004760746,25119683220.0,5314000000.0,0.1,185830843779.0,0.0,0.019023895263671875,-0.019023895263671875,27.944520157624197,2024-01-03,50,19
ADVANC.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,187.38302612304688,38046594290.0,2974000000.0,0.1,119401689939.0,0.0,0.0855255126953125,-0.0855255126953125,187.38342961014956,2024-01-03,50,19
SCGP.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,34.14574432373047,10048042000.0,4296744444.0,0.1,40203034000.0,0.0,0.0960540771484375,-0.0960540771484375,34.146471077759024,2024-01-03,50,19
BJC.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,24.80526351928711,12572607944.0,4007797000.0,0.1,160517182412.0,0.0,0.1210479736328125,-0.1210479736328125,24.805511296005978,2024-01-03,50,19
CPALL.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,53.34959411621094,39616981354.0,8983000000.0,0.1,375458052407.0,0.0,0.1312274932861328,-0.1312274932861328,53.34890152680712,2024-01-03,50,19
EGCO.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,112.96240234375,6318215000.0,526465000.0,0.1,77952903000.0,0.0,0.13318157196044922,-0.13318157196044922,112.96148620548504,2024-01-03,50,19
TOP.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,45.94586181640625,11142603471.0,2090000000.0,0.1,155444425356.0,0.0,0.14206504821777344,-0.14206504821777344,45.94517465272824,2024-01-03,50,19
RATCH.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,27.767221450805664,5118758527.0,1833356000.0,0.1,64633962964.0,0.0,0.1421051025390625,-0.1421051025390625,27.76711147296228,2024-01-03,50,19
CENTEL.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,43.52096557617188,3030643929.0,1350000000.0,0.1,19343741935.0,0.0,0.17435455322265625,-0.17435455322265625,43.52159112452666,2024-01-03,50,19
CPN.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,61.06271362304688,15269084662.0,4488000000.0,0.1,125369353404.0,0.0,0.17803955078125,-0.17803955078125,61.061964524829534,2024-01-03,50,19
GLOBAL.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,13.71714687347412,3390665858.0,5602019360.0,0.1,13109981381.0,0.0,0.1815185546875,-0.1815185546875,13.717482028771911,2024-01-03,50,19
BDMS.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,25.051267623901367,15193937714.0,15892001895.0,0.1,10925860190.0,0.0,0.1851348876953125,-0.1851348876953125,25.05171229058397,2024-01-03,50,19
LH.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,7.083963871002197,5080856407.0,11949713000.0,0.1,57788071876.0,0.0,0.195159912109375,-0.195159912109375,7.083273872196137,2024-01-03,50,19
TISCO.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,85.31163787841797,2847960000.0,800655000.0,0.1,16329130000.0,0.0,0.20972824096679688,-0.20972824096679688,85.31246328865574,2024-01-03,50,19
BANPU.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,6.035264015197754,1547683000.0,7842236000.0,0.1,3913516000.0,0.0,0.23699951171875,-0.23699951171875,6.0345614440839475,2024-01-03,50,19
BH.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,200.50933837890625,4992015958.0,867415000.0,0.1,-2027844871.0,0.0,0.2470388412475586,-0.2470388412475586,200.50943982876984,2024-01-03,50,19
BEM.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,7.507030963897705,5153639899.0,15226153394.0,0.1,68826149362.0,0.0,0.25510406494140625,-0.25510406494140625,7.507099802279747,2024-01-03,50,19
HMPRO.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,11.089295387268066,4364554238.0,13151198000.0,0.1,15913326725.0,0.0,0.26593017578125,-0.26593017578125,11.088471544761886,2024-01-03,50,19
CBG.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,79.48066711425781,1685918740.0,1000000000.0,0.1,6343622312.0,0.0,0.34999847412109375,-0.34999847412109375,79.48118845445035,2024-01-03,50,19
COM7.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,22.66266441345215,1150427104.0,2399998000.0,0.1,4802945718.0,0.0,0.3529052734375,-0.3529052734375,22.663662943117906,2024-01-03,50,19
TCAP.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,43.134883880615234,1807193000.0,1048617000.0,0.1,59311663000.0,0.0,0.38497161865234375,-0.38497161865234375,43.135213274360034,2024-01-03,50,19
KCE.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,48.5696907043457,1013810204.0,1182336000.0,0.1,2680201406.0,0.0,0.3917694091796875,-0.3917694091796875,48.57012516567344,2024-01-03,50,19
OSP.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,20.73631858825684,812938995.0,3021514661.0,0.1,797004990.0,0.0,0.4695892333984375,-0.4695892333984375,20.73634890837939,2024-01-03,50,19
PTT.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,29.779172897338867,18454283626.0,28562996250.0,0.1,853538674343.0,0.0,0.5187759399414062,-0.5187759399414062,29.778211016978208,2024-01-03,50,19
CPF.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,17.779115676879883,5899058000.0,7936000000.0,0.1,487603899000.0,0.0,0.5617256164550781,-0.5617256164550781,17.779043799892058,2024-01-03,50,19
DELTA.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,88.7096939086914,5658787941.0,12474000000.0,0.1,-8200250501.0,0.0,0.7518348693847656,-0.7518348693847656,88.71047526175171,2024-01-03,50,19
