Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
GPI.BK,2023-06-30,2023-03-31,2023-05-15,quarterly,fixed,True,46,1.2210824489593506,243020000.0,600000000.0,0.06,-21699383.96,17.462184873949578,-0.330810546875,17.792995420824578,1.2212007672496712,2,False,2023-06-30,100,56,44,baseline,10,0.0,2024-06-30,2024-06-28,2024-06-28,1.3840423822402954,horizon_end,False,0.0,0.1334553071496729,-0.13448208231767111,0.267937389467344,12
CGD.BK,2023-06-30,2023-03-31,2023-05-15,quarterly,fixed,True,46,0.3499999940395355,311210000.0,8266128517.0,0.06,2607530377.0,0.953550358367599,-0.055419921875,1.008970280242599,0.34991762553292177,2,False,2023-06-30,100,56,44,baseline,10,0.0,2024-06-30,2024-06-28,2024-06-28,0.3499999940395355,horizon_end,False,0.0,0.0,-0.13448208231767111,0.13448208231767111,12
TOP.BK,2023-06-30,2023-03-31,2023-05-15,quarterly,fixed,True,46,37.85417556762695,16087000000.0,2233835566.0,0.06,155444425356.0,0.2915561991756712,-0.08178997039794922,0.37334616957362043,37.85348732372467,0,False,2023-06-30,100,56,44,baseline,10,0.0,2024-06-30,2024-06-28,2024-06-28,48.23275375366211,horizon_end,False,0.0,0.2741726118825041,-0.13448208231767111,0.4086546942001752,12
ASAP.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,2.4800000190734863,3077595528.0,725999972.0,0.06,6273882406.0,0.0,-0.34804534912109375,0.34804534912109375,2.4804966245815607,1,False,2023-06-30,100,56,44,baseline,10,0.0,2024-06-30,2024-06-28,2024-06-28,2.259999990463257,horizon_end,False,0.0,-0.08870968827347836,-0.13448208231767111,0.045772394044192755,12
BCT.BK,2023-06-30,2023-03-31,2023-05-15,annual,fixed,True,46,52.48749923706055,477639723.0,300000000.0,0.06,-4997151769.0,0.3113184656598105,-0.017299652099609375,0.32861811775941985,52.48824780150857,0,False,2023-06-30,100,56,44,baseline,10,0.0,2024-06-30,2024-06-28,2024-06-28,72.45026397705078,horizon_end,False,0.0,0.3803336990742905,-0.13448208231767111,0.5148157813919616,12
DRT.BK,2023-06-30,2023-03-31,2023-05-15,quarterly,fixed,True,46,6.661288261413574,316470000.0,855033100.0,0.06,686646601.0,0.2403846153846154,-0.0346832275390625,0.2750678429236779,6.660970222522525,1,False,2023-06-30,100,56,44,baseline,10,0.0,2024-06-30,2024-06-28,2024-06-28,7.005646228790283,horizon_end,False,0.0,0.05169540092889391,-0.13448208231767111,0.18617748324656502,12
KBS.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,4.96074104309082,1525239117.0,600000000.0,0.06,3922923516.0,0.0,-0.2634735107421875,0.2634735107421875,4.961525237861137,0,False,2023-06-30,100,56,44,baseline,10,0.0,2024-06-30,2024-06-28,2024-06-28,4.231671333312988,horizon_end,False,0.0,-0.14696790327188303,-0.13448208231767111,-0.012485820954211913,12
JAS.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,0.6272727251052856,7710376879.0,8593000000.0,0.06,57138395473.0,0.0,-0.17498779296875,0.17498779296875,0.6278026434651369,1,False,2023-06-30,100,56,44,baseline,10,0.0,2024-06-30,2024-06-28,2024-06-28,3.0199999809265137,horizon_end,False,0.0,3.8144927398518993,-0.13448208231767111,3.9489748221695704,12
ITD.BK,2023-06-30,2022-12-31,2023-02-14,annual,fixed,True,136,1.3300000429153442,5264823000.0,5279869000.0,0.06,41305876000.0,0.0,-0.156219482421875,0.156219482421875,1.329057824649814,1,False,2023-06-30,100,56,44,baseline,10,0.0,2024-06-30,2024-06-28,2024-06-28,0.6700000166893005,horizon_end,False,0.0,-0.4962406052103062,-0.13448208231767111,-0.3617585228926351,12
SPRC.BK,2023-06-30,2023-03-31,2023-05-15,quarterly,fixed,True,46,7.027873992919922,3980000000.0,4335902125.0,0.06,9655025185.0,0.010100236029795,-0.141937255859375,0.15203749188917,7.027873959502591,1,False,2023-06-30,100,56,44,baseline,10,0.0,2024-06-30,2024-06-28,2024-06-28,7.115176677703857,horizon_end,False,0.0,0.012422346341423696,-0.13448208231767111,0.1469044286590948,12
