Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Rebalance_Date,Universe_Count,Excluded_Count
BEM.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,7.507030963897705,5153639899.0,15226153394.0,0.06,68826149362.0,0.0,0.06707763671875,-0.06707763671875,7.507549380810667,2024-01-03,50,19
HMPRO.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,11.089295387268066,4364554238.0,13151198000.0,0.06,15913326725.0,0.0,0.07639312744140625,-0.07639312744140625,11.08930164393391,2024-01-03,50,19
CBG.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,79.48066711425781,1685918740.0,1000000000.0,0.06,6343622312.0,0.0,0.14892578125,-0.14892578125,79.4813028035209,2024-01-03,50,19
COM7.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,22.66266441345215,1150427104.0,2399998000.0,0.06,4802945718.0,0.0,0.15143203735351562,-0.15143203735351562,22.662611078817683,2024-01-03,50,19
TCAP.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,43.134883880615234,1807193000.0,1048617000.0,0.06,59311663000.0,0.0,0.17923831939697266,-0.17923831939697266,43.134848604248575,2024-01-03,50,19
KCE.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,48.5696907043457,1013810204.0,1182336000.0,0.06,2680201406.0,0.0,0.1851348876953125,-0.1851348876953125,48.56899787366733,2024-01-03,50,19
OSP.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,20.73631858825684,812938995.0,3021514661.0,0.06,797004990.0,0.0,0.25290679931640625,-0.25290679931640625,20.73720248106749,2024-01-03,50,19
PTT.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,29.779172897338867,18454283626.0,28562996250.0,0.06,853538674343.0,0.0,0.2959136962890625,-0.2959136962890625,29.778860025264883,2024-01-03,50,19
CPF.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,17.779115676879883,5899058000.0,7936000000.0,0.06,487603899000.0,0.0,0.333587646484375,-0.333587646484375,17.779109274731912,2024-01-03,50,19
DELTA.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,88.7096939086914,5658787941.0,12474000000.0,0.06,-8200250501.0,0.0,0.5016155242919922,-0.5016155242919922,88.70967197703635,2024-01-03,50,19
TU.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,13.15766143798828,530636000.0,4655133000.0,0.06,48115500000.0,0.0,0.5194168090820312,-0.5194168090820312,13.158004722046922,2024-01-03,50,19
AOT.BK,2024-04-01,2023-09-30,2023-11-14,annual,fixed,True,139,63.69542694091797,5269658894.0,14285700000.0,0.06,55384119007.0,1.907056030363309,0.48462677001953125,1.4224292603437778,63.69558858716057,2024-04-01,50,15
BBL.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,124.49742126464844,110058999000.0,1908843000.0,0.06,473061020000.0,0.2352337042234515,-0.2644948959350586,0.49972860015851006,124.49744597153425,2024-04-01,50,15
MINT.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,31.52787208557129,29240934690.0,5479000000.0,0.06,183214623848.0,0.2237967270720304,-0.15066909790039062,0.37446582497242104,31.52716968676083,2024-04-01,50,15
CPN.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,58.414947509765625,19898007759.0,4488000000.0,0.06,120154806799.0,0.2821903946987536,-0.062286376953125,0.3444767716518786,58.41535516949718,2024-04-01,50,15
CCET.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,2.294170379638672,11651127561.0,6428153000.0,0.06,17417417506.0,-0.1238979823102164,-0.4051513671875,0.2812533848772836,2.294537168389102,2024-04-01,50,15
OR.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,16.848590850830078,28829293622.0,12058768179.0,0.06,-15560274183.0,-0.0253790588577904,-0.263153076171875,0.2377740173140846,16.84904292077505,2024-04-01,50,15
AWC.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,3.952580213546753,2690072194.0,32013716000.0,0.06,70540783275.0,0.463910372843862,0.23699951171875,0.226910861125112,3.9524891875102224,2024-04-01,50,15
CENTEL.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,41.344913482666016,2807020487.0,1350000000.0,0.06,24586374912.0,0.231912841496547,0.020259857177734375,0.21165298431881263,41.345392707088465,2024-04-01,50,15
TISCO.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,84.88508605957031,7261251000.0,800655000.0,0.06,18471289000.0,0.0553973029748231,-0.15485477447509766,0.21025207744992075,84.88499432375342,2024-04-01,50,15
CPALL.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,52.15341567993164,58828831358.0,8983000000.0,0.06,360292526701.0,0.0798242383212359,-0.12302017211914062,0.20284441044037654,52.15385965364219,2024-04-01,50,15
