Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
TVO.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,20.301559448242188,1875000000.0,891257143.0,0.08,-318710600.0,0.0671456203371096,-0.08909988403320312,0.1562455043703127,20.301353431842784,2,False,2025-01-02,100,37,63,baseline,10,0.0,2025-07-02,2025-07-02,2025-07-02,19.5864315032959,horizon_end,False,0.0,-0.03522527157430799,-0.19144112682794734,0.15621585525363935,6
CHG.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,2.324280261993408,523600000.0,11013377309.0,0.08,-1130350001.0,0.1632241813602015,0.187744140625,-0.024519959264798497,2.324836387136065,1,False,2025-01-02,100,37,63,baseline,10,0.0,2025-07-02,2025-07-02,2025-07-02,1.5011179447174072,horizon_end,False,0.0,-0.3541579433153297,-0.19144112682794734,-0.16271681648738234,6
SAWAD.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,36.7815055847168,3606000000.0,1667474359.0,0.08,33461671000.0,-0.0062531265632815,0.08459854125976562,-0.09085166782304713,36.78084177263664,0,False,2025-01-02,100,37,63,baseline,10,0.0,2025-07-02,2025-07-02,2025-07-02,16.801666259765625,horizon_end,False,0.0,-0.5432034118052269,-0.19144112682794734,-0.35176228497727957,6
JMT.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,16.60788345336914,980620000.0,1459740000.0,0.08,6571349479.0,0.0029869583508623,0.11608123779296875,-0.11309427944210645,16.607917351190853,0,False,2025-01-02,100,37,63,baseline,10,0.0,2025-07-02,2025-07-02,2025-07-02,9.376394271850586,horizon_end,False,0.0,-0.4354250920547944,-0.19144112682794734,-0.24398396522684707,6
ADVANC.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,254.3897705078125,25855000000.0,2979026780.0,0.08,211500758000.0,0.0170848593469961,0.14765405654907227,-0.13056919720207616,254.38969276217384,0,False,2025-01-02,100,37,63,baseline,10,0.0,2025-07-02,2025-07-02,2025-07-02,255.7965850830078,horizon_end,False,0.0,0.005530153875240362,-0.19144112682794734,0.1969712807031877,6
BCH.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,14.838933944702148,508480000.0,2518527778.0,0.08,1290233826.0,0.1401739130434782,0.27904510498046875,-0.13887119193699055,14.838925461326337,1,False,2025-01-02,100,37,63,baseline,10,0.0,2025-07-02,2025-07-02,2025-07-02,12.84645652770996,horizon_end,False,0.0,-0.13427362264817888,-0.19144112682794734,0.05716750417976846,6
NCH.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,0.7200000286102295,60010000.0,1245284000.0,0.08,1093803545.34,-0.0271630079961667,0.12567138671875,-0.1528343947149167,0.7197801521839697,1,False,2025-01-02,100,37,63,baseline,10,0.0,2025-07-02,2025-07-02,2025-07-02,0.4900000095367431,horizon_end,False,0.0,-0.31944445824181544,-0.19144112682794734,-0.1280033314138681,6
TU.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,11.730948448181152,2357000000.0,4667410000.0,0.08,50537038000.0,-0.0125556216874982,0.17944717407226562,-0.1920027957597638,11.73107266595995,1,False,2025-01-02,100,37,63,baseline,10,0.0,2025-07-02,2025-07-02,2025-07-02,9.63892936706543,horizon_end,False,0.0,-0.17833332832010562,-0.19144112682794734,0.013107798507841717,6
MINT.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,25.56123924255371,9364000000.0,5670000000.0,0.08,185830843779.0,-0.0706638605481081,0.1369495391845703,-0.2076133997326784,25.561108921370334,1,False,2025-01-02,100,37,63,baseline,10,0.0,2025-07-02,2025-07-02,2025-07-02,23.791025161743164,horizon_end,False,0.0,-0.06925384422925551,-0.19144112682794734,0.12218728259869183,6
KCE.BK,2025-01-02,2024-09-30,2024-11-14,quarterly,fixed,True,49,21.932262420654297,700720000.0,1201766667.0,0.08,2680201406.0,-0.0523429710867398,0.165771484375,-0.2181144554617398,21.93319881701355,0,False,2025-01-02,100,37,63,baseline,10,0.0,2025-07-02,2025-07-02,2025-07-02,19.2185001373291,horizon_end,False,0.0,-0.12373380508020737,-0.19144112682794734,0.06770732174773997,6
