Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct
BANPU.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,fixed,True,46,9.81869888305664,88230000.0,8454161388.0,0.08,3913516000.0,0.0,0.8441314697265625,-0.8441314697265625,9.818109335700624,0,False,2021-06-30,100,47,53,baseline,10,0.0
SCGP.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,fixed,True,46,55.96213912963867,244260000.0,4293000000.0,0.08,40203034000.0,0.0,0.8833160400390625,-0.8833160400390625,55.96147162404482,0,False,2021-06-30,100,47,53,baseline,10,0.0
SAWAD.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,fixed,True,46,52.41773986816406,94220000.0,1661514395.0,0.08,33461671000.0,0.0,0.9114570617675781,-0.9114570617675781,52.41871598066982,0,False,2021-06-30,100,47,53,baseline,10,0.0
SPALI.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,14.8057222366333,563010000.0,1953054030.0,0.08,19239590709.0,0.9472965592572364,0.3017730712890625,0.6455234879681739,14.805833451243815,0,False,2021-09-30,100,43,57,baseline,10,0.0
BCH.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,18.486177444458008,783360000.0,2494000000.0,0.08,1290233826.0,0.8574495491627308,0.23564910888671875,0.621800440276012,18.486099372631212,0,False,2021-09-30,100,43,57,baseline,10,0.0
PSL.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,14.71487045288086,1168000000.0,1559291862.0,0.08,5668175318.0,0.5393258426966292,0.07227325439453125,0.46705258830209795,14.715372304223242,0,False,2021-09-30,100,43,57,baseline,10,0.0
KSL.BK,2021-09-30,2021-07-31,2021-09-14,quarterly,fixed,True,16,3.3396663665771484,1479000000.0,4410232619.0,0.08,16461837336.0,0.4643017512348451,0.0462493896484375,0.4180523615864076,3.338804407438191,0,False,2021-09-30,100,43,57,baseline,10,0.0
RCL.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,27.05377769470215,3025000000.0,828750000.0,0.08,-11537247290.0,0.1035304006724573,-0.25177764892578125,0.3553080495982386,27.05413363010918,1,False,2021-09-30,100,43,57,baseline,10,0.0
CHG.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,3.1935698986053467,426050000.0,11000000000.0,0.08,-1130350001.0,0.4636042402826854,0.288360595703125,0.17524364457956038,3.193820120717842,0,False,2021-09-30,100,43,57,baseline,10,0.0
LH.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,6.150964260101318,2653000000.0,11949713176.0,0.08,57788071876.0,0.1671225739221049,0.19824981689453125,-0.03112724297242636,6.151173546147872,0,False,2021-09-30,100,43,57,baseline,10,0.0
BRR.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,4.977864265441895,225400000.0,812099845.0,0.08,4599684231.0,0.0981461734066113,0.15169525146484375,-0.05354907805823245,4.977713566250002,0,False,2021-09-30,100,43,57,baseline,10,0.0
PTT.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,29.71102333068848,37834000000.0,28562996250.0,0.08,853538674343.0,0.1159788798272214,0.18074607849121094,-0.06476719866398954,29.710193333867068,0,False,2021-09-30,100,43,57,baseline,10,0.0
XPG.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,2.9766666889190674,396800000.0,9361028128.0,0.08,-619508395.0,0.1684665226781856,0.259521484375,-0.0910549616968144,2.976089388246652,0,False,2021-09-30,100,43,57,baseline,10,0.0
DRT.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,5.766979694366455,215600000.0,855033100.0,0.08,686646601.0,-0.0218045112781954,0.0830535888671875,-0.1048581001453829,5.767244377201544,1,False,2021-09-30,100,43,57,baseline,10,0.0
FPI.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,1.9671108722686768,27690000.0,1513029934.0,0.08,531666000.0,0.2735751295336786,0.379638671875,-0.10606354234132143,1.9676984159342625,0,False,2021-09-30,100,43,57,baseline,10,0.0
EGCO.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,138.6990509033203,1606000000.0,526465000.0,0.08,77952903000.0,0.2008846857840147,0.3202016353607178,-0.11931694957670308,138.69903916484913,0,False,2021-09-30,100,43,57,baseline,10,0.0
SPRC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,7.708448886871338,579050000.0,4335902125.0,0.08,9655025185.0,0.1292742354970295,0.2748565673828125,-0.145582331885783,7.708219636893832,0,False,2021-09-30,100,43,57,baseline,10,0.0
PTTGC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,55.87035751342773,8385000000.0,4508849117.0,0.08,275914177572.0,0.0969165140831354,0.24311065673828125,-0.14619414265514585,55.86999485006525,0,False,2021-09-30,100,43,57,baseline,10,0.0
IVL.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,38.571773529052734,5051000000.0,5614552000.0,0.08,233102181000.0,0.1338617169751734,0.30956077575683594,-0.17569905878166253,38.57263308197687,0,False,2021-09-30,100,43,57,baseline,10,0.0
BJC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,29.66161727905273,4750000000.0,4007796699.0,0.08,160517182412.0,0.050461254612546,0.2303619384765625,-0.1799006838640165,29.662065174690838,0,False,2021-09-30,100,43,57,baseline,10,0.0
TU.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,17.345245361328125,1249000000.0,4771815496.0,0.08,48115500000.0,0.152867469879518,0.3416099548339844,-0.18874248495446638,17.34513952334843,0,False,2021-09-30,100,43,57,baseline,10,0.0
KTC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,46.87900924682617,3444000000.0,2578334070.0,0.08,59790330830.0,0.016166883963494,0.20901870727539062,-0.19285182331189663,46.87824875418226,1,False,2021-09-30,100,43,57,baseline,10,0.0
MINT.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,29.62931060791016,3180000000.0,5275014831.0,0.08,185830843779.0,0.1349713621648542,0.3468341827392578,-0.21186282057440362,29.628555695920046,0,False,2021-09-30,100,43,57,baseline,10,0.0
RATCH.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,33.158809661865234,752330000.0,2175000000.0,0.08,64633962964.0,0.2385501971489232,0.45395660400390625,-0.21540640685498305,33.15869344783501,0,False,2021-09-30,100,43,57,baseline,10,0.0
ADVANC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,fixed,True,47,155.7847900390625,14815000000.0,2974000000.0,0.08,119401689939.0,-0.0676827805760885,0.15630435943603516,-0.22398714001212366,155.78417965435318,0,False,2021-09-30,100,43,57,baseline,10,0.0
