Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
TRUE.BK,2023-10-02,2023-06-30,2023-08-14,quarterly,fixed,True,49,6.885344982147217,3661000000.0,33368195301.0,0.08,374768975000.0,1.7777275041004468,0.4338836669921875,1.3438438371082593,6.884763463099649,0,False,2023-10-02,100,54,46,baseline,10,0.0,2024-10-02,2024-10-02,2024-10-02,11.016551971435549,horizon_end,False,0.0,0.6000000000000003,-0.012290186193243069,0.6122901861932434,12
PRIN.BK,2023-10-02,2023-06-30,2023-08-14,quarterly,fixed,True,49,3.0,176890000.0,1220011755.0,0.08,4938978545.0,0.7208852977340594,0.194976806640625,0.5259084910934344,3.000741152497404,0,False,2023-10-02,100,54,46,baseline,10,0.0,2024-10-02,2024-10-02,2024-10-02,2.299999952316284,horizon_end,False,0.0,-0.23333334922790527,-0.012290186193243069,-0.2210431630346622,12
ASAP.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,2.200000047683716,3077595528.0,725999972.0,0.08,6273882406.0,0.0,-0.31137847900390625,0.31137847900390625,2.1999624175956902,2,False,2023-10-02,100,54,46,baseline,10,0.0,2024-10-02,2024-10-02,2024-10-02,2.5199999809265137,horizon_end,False,0.0,0.14545451195772108,-0.012290186193243069,0.15774469815096415,12
BCT.BK,2023-10-02,2023-03-31,2023-05-15,annual,fixed,True,140,56.56187057495117,477639723.0,300000000.0,0.08,-4997151769.0,0.3113184656598105,0.07625579833984375,0.23506266731996672,56.561554355769296,0,False,2023-10-02,100,54,46,baseline,10,0.0,2024-10-02,2024-10-02,2024-10-02,71.47120666503906,horizon_end,False,0.0,0.2635934055669402,-0.012290186193243069,0.2758835917601833,12
TR.BK,2023-10-02,2023-06-30,2023-08-14,quarterly,fixed,True,49,43.37321472167969,169170000.0,201600000.0,0.08,-295043000.0,0.4267631103074141,0.19994354248046875,0.22681956782694535,43.374023670307665,1,False,2023-10-02,100,54,46,baseline,10,0.0,2024-10-02,2024-10-02,2024-10-02,39.93333435058594,horizon_end,False,0.0,-0.0793088636193332,-0.012290186193243069,-0.06701867742609013,12
KBS.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,4.22033166885376,1525239117.0,600000000.0,0.08,3922923516.0,0.0,-0.22408294677734375,0.22408294677734375,4.220495339507758,1,False,2023-10-02,100,54,46,baseline,10,0.0,2024-10-02,2024-10-02,2024-10-02,5.289589405059815,horizon_end,False,0.0,0.2533586978713609,-0.012290186193243069,0.26564888406460396,12
CCET.BK,2023-10-02,2023-06-30,2023-08-14,quarterly,fixed,True,49,1.4400382041931152,6846000000.0,5869200280.0,0.08,32286357572.0,0.0327873305625729,-0.166748046875,0.1995353774375729,1.441031673371467,0,False,2023-10-02,100,54,46,baseline,10,0.0,2024-10-02,2024-10-02,2024-10-02,3.781738758087158,horizon_end,False,0.0,1.6261377976469373,-0.012290186193243069,1.6384279838401805,12
JAS.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,0.945454478263855,7710376879.0,8593000000.0,0.08,57138395473.0,0.0,-0.1080169677734375,0.1080169677734375,0.9450271155972405,1,False,2023-10-02,100,54,46,baseline,10,0.0,2024-10-02,2024-10-02,2024-10-02,2.880000114440918,horizon_end,False,0.0,2.046154183678397,-0.012290186193243069,2.05844436987164,12
FPI.BK,2023-10-02,2023-06-30,2023-08-14,quarterly,fixed,True,49,2.4348368644714355,92070000.0,1513029934.0,0.08,531666000.0,0.2872710731379297,0.18389892578125,0.10337214735667971,2.433876181833842,0,False,2023-10-02,100,54,46,baseline,10,0.0,2024-10-02,2024-10-02,2024-10-02,2.0353057384490967,horizon_end,False,0.0,-0.16408948453680927,-0.012290186193243069,-0.1517992983435662,12
SPRC.BK,2023-10-02,2023-06-30,2023-08-14,quarterly,fixed,True,49,7.726296424865723,7556000000.0,4335902125.0,0.08,9655025185.0,-0.0790076625445717,-0.17363739013671875,0.09462972759214705,7.72611338413539,1,False,2023-10-02,100,54,46,baseline,10,0.0,2024-10-02,2024-10-02,2024-10-02,6.278221607208252,horizon_end,False,0.0,-0.18742159736417796,-0.012290186193243069,-0.1751314111709349,12
