Rebalance_Date,Horizon_Months,Case_Name,Top_N,Top_N_Requested,Stop_Loss_Pct,Portfolio_Return,Benchmark_Return,Active_Return,Hit,Universe_Count,Eligible_Count,Excluded_Count,Turnover
2024-01-03,12,damodaran,5,5,0.0,-0.1761747445380907,-0.03137895769839538,-0.14479578683969532,False,100,58,42,0.6
2024-04-01,3,damodaran,5,5,0.0,0.003748962141323342,-0.05808710964807495,0.061836071789398296,True,100,58,42,1.0
2024-04-01,6,damodaran,5,5,0.0,0.11059908780916825,0.06174794481757773,0.04885114299159052,True,100,58,42,1.0
2024-04-01,12,damodaran,5,5,0.0,-0.11589773346330814,-0.15328961922712747,0.03739188576381933,True,100,58,42,1.0
2024-07-01,3,damodaran,5,5,0.0,0.061129845593368384,0.12722519852221037,-0.06609535292884199,False,100,59,41,0.8
2024-07-01,6,damodaran,5,5,0.0,-0.1656988145487585,0.07762341728299949,-0.243322231831758,False,100,59,41,0.8
2024-07-01,12,damodaran,5,5,0.0,-0.20949916276732883,-0.14571898978558895,-0.06378017298173988,False,100,59,41,0.8
2024-09-30,3,damodaran,5,5,0.0,-0.1636018539789824,-0.03355811005563736,-0.13004374392334503,False,100,60,40,0.4
2024-09-30,6,damodaran,5,5,0.0,-0.22550865910544787,-0.18869019358714412,-0.036818465518303756,False,100,60,40,0.4
2024-09-30,12,damodaran,5,5,0.0,-0.23262826151794497,-0.12055238875995622,-0.11207587275798875,False,100,60,40,0.4
2025-01-02,3,damodaran,5,5,0.0,-0.04992378737193311,-0.15013228817989388,0.10020850080796077,True,100,39,61,1.0
2025-01-02,6,damodaran,5,5,0.0,-0.13110820526649256,-0.19144112682794734,0.06033292156145478,True,100,39,61,1.0
2025-01-02,12,damodaran,5,5,0.0,-0.1662900072133675,-0.08709637552415217,-0.07919363168921534,False,100,39,61,1.0
2025-03-31,3,damodaran,5,5,0.0,-0.10426924648004059,-0.059174942577125744,-0.04509430390291484,False,100,72,28,1.0
2025-03-31,6,damodaran,5,5,0.0,-0.040229563807185634,0.10023407641113335,-0.14046364021831897,False,100,72,28,1.0
2025-03-31,12,damodaran,5,5,0.0,0.10874811085718712,0.25045554092394995,-0.14170743006676284,False,100,72,28,1.0
2025-06-30,3,damodaran,5,5,0.0,0.1319438895775229,0.16943534584943487,-0.03749145627191197,False,100,66,34,0.8
2025-06-30,6,damodaran,5,5,0.0,0.08030818911066288,0.1561272221846277,-0.07581903307396483,False,100,66,34,0.8
2025-06-30,12,damodaran,5,5,0.0,0.046631186793993785,0.38298017987657174,-0.33634899308257793,False,100,66,34,0.8
2025-09-30,3,damodaran,5,5,0.0,0.1050393708588245,-0.011379956756087717,0.11641932761491222,True,100,68,32,0.8
2025-09-30,6,damodaran,5,5,0.0,0.10960050578840871,0.1376974384271472,-0.028096932638738498,False,100,68,32,0.8
2025-09-30,12,damodaran,5,5,0.0,0.14752750648480498,0.1826050792675724,-0.035077572782767436,False,100,68,32,0.8
2026-01-05,3,damodaran,5,5,0.0,0.044483425968517995,0.13589308584545168,-0.09140965987693368,False,100,71,29,0.8
2026-01-05,6,damodaran,5,5,0.0,0.04799361627511167,0.17717269508314293,-0.12917907880803126,False,100,71,29,0.8
2026-01-05,12,damodaran,5,5,0.0,0.04799361627511167,0.17717269508314293,-0.12917907880803126,False,100,71,29,0.8
2026-03-31,3,damodaran,5,5,0.0,0.0062864317815664265,0.0405347207991662,-0.03424828901759978,False,100,70,30,1.0
2026-03-31,6,damodaran,5,5,0.0,0.0062864317815664265,0.0405347207991662,-0.03424828901759978,False,100,70,30,1.0
2026-03-31,12,damodaran,5,5,0.0,0.0062864317815664265,0.0405347207991662,-0.03424828901759978,False,100,70,30,1.0
