Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
ASAP.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,2.5199999809265137,3077595528.0,725999972.0,0.08,6273882406.0,0.0,-0.30620574951171875,0.30620574951171875,2.520044502659334,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-09-30,2023-09-29,2023-09-29,2.259999990463257,horizon_end,False,0.0,-0.1031746001710937,-0.08559691423080962,-0.017577685940284082,6
KBS.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,4.1462907791137695,1525239117.0,600000000.0,0.08,3922923516.0,0.0,-0.225250244140625,0.225250244140625,4.146717547538087,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-09-30,2023-09-29,2023-09-29,4.257352352142334,horizon_end,False,0.0,0.026785765626477165,-0.08559691423080962,0.11238267985728678,6
JAS.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,0.9727272987365724,7710376879.0,8593000000.0,0.08,57138395473.0,0.0,-0.107421875,0.107421875,0.9721816999106196,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-09-30,2023-09-29,2023-09-29,0.945454478263855,horizon_end,False,0.0,-0.028037478240963032,-0.08559691423080962,0.057559435989846586,6
ITD.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,1.6100000143051147,5264823000.0,5279869000.0,0.08,41305876000.0,0.0,-0.0894317626953125,0.0894317626953125,1.6109456969729807,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-09-30,2023-09-29,2023-09-29,1.3700000047683716,horizon_end,False,0.0,-0.14906832758031285,-0.08559691423080962,-0.06347141334950324,6
SITHAI.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,1.2988649606704712,287597374.0,2710000000.0,0.08,1393960651.0,0.0,0.0101318359375,-0.0101318359375,1.2986979192705692,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-09-30,2023-09-29,2023-09-29,1.0607460737228394,horizon_end,False,0.0,-0.1833284399516909,-0.08559691423080962,-0.09773152572088128,6
MEGA.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,36.53911590576172,1683881000.0,871870000.0,0.08,-2032594000.0,0.0,0.01628875732421875,-0.01628875732421875,36.53858632304328,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-09-30,2023-09-29,2023-09-29,39.69304656982422,horizon_end,False,0.0,0.08631655654167503,-0.08559691423080962,0.17191347077248464,6
AKR.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,0.7935221791267395,52451631.0,1471532856.0,0.08,239787774.0,0.0,0.088134765625,-0.088134765625,0.7931307942985989,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-09-30,2023-09-29,2023-09-29,0.7040509581565857,horizon_end,False,0.0,-0.11275201037054272,-0.08559691423080962,-0.027155096139733104,6
ASIAN.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,8.941061973571777,186379816.0,815670513.0,0.08,-965028858.0,0.0,0.1298828125,-0.1298828125,8.941811310988617,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-09-30,2023-09-29,2023-09-29,5.685292720794678,horizon_end,False,0.0,-0.364136750466621,-0.08559691423080962,-0.27853983623581136,6
BCT.BK,2023-03-31,2022-03-31,2022-05-15,annual,fixed,True,320,56.1556510925293,303945164.0,300000000.0,0.08,-4814661462.0,0.0,0.1574687957763672,-0.1574687957763672,56.155497306100926,1,False,2023-03-31,100,10,90,baseline,10,0.0,2023-09-30,2023-09-29,2023-09-29,56.56187057495117,horizon_end,False,0.0,0.007233813062776706,-0.08559691423080962,0.09283072729358632,6
TU.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,12.176551818847656,530636000.0,4655133000.0,0.08,48115500000.0,0.0,0.47144317626953125,-0.47144317626953125,12.175612973476587,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-09-30,2023-09-29,2023-09-29,12.804435729980469,horizon_end,False,0.0,0.05156500136277775,-0.08559691423080962,0.13716191559358737,6
