Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
ASAP.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,2.5199999809265137,3077595528.0,725999972.0,0.08,6273882406.0,0.0,-0.30620574951171875,0.30620574951171875,2.520044502659334,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-06-30,2023-06-30,2023-06-30,2.4800000190734863,horizon_end,False,0.0,-0.01587300085546861,-0.06591600978310264,0.050043008927634025,3
KBS.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,4.1462907791137695,1525239117.0,600000000.0,0.08,3922923516.0,0.0,-0.225250244140625,0.225250244140625,4.146717547538087,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-06-30,2023-06-30,2023-06-30,4.96074104309082,horizon_end,False,0.0,0.19642864125200887,-0.06591600978310264,0.2623446510351115,3
JAS.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,0.9727272987365724,7710376879.0,8593000000.0,0.08,57138395473.0,0.0,-0.107421875,0.107421875,0.9721816999106196,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-06-30,2023-06-30,2023-06-30,0.6272727251052856,horizon_end,False,0.0,-0.3551402063867033,-0.06591600978310264,-0.28922419660360066,3
ITD.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,1.6100000143051147,5264823000.0,5279869000.0,0.08,41305876000.0,0.0,-0.0894317626953125,0.0894317626953125,1.6109456969729807,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-06-30,2023-06-30,2023-06-30,1.3300000429153442,horizon_end,False,0.0,-0.17391302416268617,-0.06591600978310264,-0.10799701437958353,3
SITHAI.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,1.2988649606704712,287597374.0,2710000000.0,0.08,1393960651.0,0.0,0.0101318359375,-0.0101318359375,1.2986979192705692,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-06-30,2023-06-30,2023-06-30,1.061192274093628,horizon_end,False,0.0,-0.182984908957862,-0.06591600978310264,-0.11706889917475938,3
MEGA.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,36.53911590576172,1683881000.0,871870000.0,0.08,-2032594000.0,0.0,0.01628875732421875,-0.01628875732421875,36.53858632304328,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-06-30,2023-06-30,2023-06-30,32.81956481933594,horizon_end,False,0.0,-0.10179641718805954,-0.06591600978310264,-0.035880407404956904,3
AKR.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,0.7935221791267395,52451631.0,1471532856.0,0.08,239787774.0,0.0,0.088134765625,-0.088134765625,0.7931307942985989,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-06-30,2023-06-30,2023-06-30,0.7459587454795837,horizon_end,False,0.0,-0.059939639871816386,-0.06591600978310264,0.00597636991128625,3
ASIAN.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,8.941061973571777,186379816.0,815670513.0,0.08,-965028858.0,0.0,0.1298828125,-0.1298828125,8.941811310988617,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-06-30,2023-06-30,2023-06-30,6.400463104248047,horizon_end,False,0.0,-0.28414956487644294,-0.06591600978310264,-0.2182335550933403,3
BCT.BK,2023-03-31,2022-03-31,2022-05-15,annual,fixed,True,320,56.1556510925293,303945164.0,300000000.0,0.08,-4814661462.0,0.0,0.1574687957763672,-0.1574687957763672,56.155497306100926,1,False,2023-03-31,100,10,90,baseline,10,0.0,2023-06-30,2023-06-30,2023-06-30,52.48749923706055,horizon_end,False,0.0,-0.06532115261961136,-0.06591600978310264,0.0005948571634912803,3
TU.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,12.176551818847656,530636000.0,4655133000.0,0.08,48115500000.0,0.0,0.47144317626953125,-0.47144317626953125,12.175612973476587,0,False,2023-03-31,100,10,90,baseline,10,0.0,2023-06-30,2023-06-30,2023-06-30,11.14024829864502,horizon_end,False,0.0,-0.08510648462880754,-0.06591600978310264,-0.019190474845704908,3
