Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
CRC.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,17.08358383178711,2474088210.0,5993389233.0,0.08,132681149548.0,1105633.5274859013,0.3222923278808594,1105633.2051935734,17.083729835887954,0,False,2025-06-30,100,13,87,baseline,10,0.0,2025-09-30,2025-09-30,2025-09-30,21.13731384277344,horizon_end,False,0.0,0.23728803340687987,0.16943534584943487,0.067852687557445,3
KBANK.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,151.70468139648438,48164937000.0,2369328000.0,0.08,216651226000.0,0.0773639754278192,-0.0501856803894043,0.1275496558172235,151.70388707424914,0,False,2025-06-30,100,13,87,baseline,10,0.0,2025-09-30,2025-09-30,2025-09-30,167.5,horizon_end,False,0.0,0.10411886079002475,0.16943534584943487,-0.06531648505941012,3
BAY.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,20.64999961853028,15644442000.0,7355761773.0,0.08,263677889000.0,0.0326857493198451,0.08642959594726562,-0.05374384662742052,20.64955002622412,1,False,2025-06-30,100,13,87,baseline,10,0.0,2025-09-30,2025-09-30,2025-09-30,23.5,horizon_end,False,0.0,0.13801454886770426,0.16943534584943487,-0.031420796981730614,3
KKP.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,44.123443603515625,7693064000.0,829389844.0,0.08,33403874000.0,-0.1652323580034423,-0.0959463119506836,-0.0692860460527587,44.12345259512482,1,False,2025-06-30,100,13,87,baseline,10,0.0,2025-09-30,2025-09-30,2025-09-30,58.75,horizon_end,False,0.0,0.3314917241708435,0.16943534584943487,0.16205637832140862,3
TCAP.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,44.58951187133789,2815766000.0,1048604000.0,0.08,50991430000.0,0.0642757335817418,0.13383960723876953,-0.06956387365702774,44.58992798586704,0,False,2025-06-30,100,13,87,baseline,10,0.0,2025-09-30,2025-09-30,2025-09-30,50.25,horizon_end,False,0.0,0.1269466269331525,0.16943534584943487,-0.042488718916282364,3
TTB.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,1.8246910572052,10382477000.0,97495000000.0,0.08,103187212000.0,-0.0367658889782783,0.08978271484375,-0.12654860382202832,1.8249896515910395,0,False,2025-06-30,100,13,87,baseline,10,0.0,2025-09-30,2025-09-30,2025-09-30,1.8343455791473389,horizon_end,False,0.0,0.005291044697137037,0.16943534584943487,-0.16414430115229783,3
JMART.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,6.138698577880859,715871000.0,1463972000.0,0.08,23272823000.0,0.0373035122862068,0.18103790283203125,-0.14373439054582446,6.137836397465352,1,False,2025-06-30,100,13,87,baseline,10,0.0,2025-09-30,2025-09-30,2025-09-30,9.134384155273438,horizon_end,False,0.0,0.48800010936955296,0.16943534584943487,0.3185647635201181,3
HANA.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,18.62141227722168,395962000.0,885367000.0,0.08,-5140094000.0,-0.05858985030061,0.099761962890625,-0.158351813191235,18.621180666227463,2,False,2025-06-30,100,13,87,baseline,10,0.0,2025-09-30,2025-09-30,2025-09-30,21.7727279663086,horizon_end,False,0.0,0.1692307566242821,0.16943534584943487,-0.00020458922515276257,3
TISCO.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,94.86219787597656,2634783000.0,801647805.0,0.08,17138880000.0,-0.0376512774540565,0.1371755599975586,-0.1748268374516151,94.86255215631148,0,False,2025-06-30,100,13,87,baseline,10,0.0,2025-09-30,2025-09-30,2025-09-30,102.0,horizon_end,False,0.0,0.07524390414562654,0.16943534584943487,-0.09419144170380833,3
CIMBT.BK,2025-06-30,2025-03-31,2025-05-15,quarterly,fixed,True,46,0.3700000047683716,9614566000.0,34822261748.0,0.08,128030683000.0,-0.2099225695440206,-0.0159149169921875,-0.1940076525518331,0.37006182134472293,0,False,2025-06-30,100,13,87,baseline,10,0.0,2025-09-30,2025-09-30,2025-09-30,0.3700000047683716,horizon_end,False,0.0,0.0,0.16943534584943487,-0.16943534584943487,3
