Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Rebalance_Date,Universe_Count,Excluded_Count
PTT.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,27.39813995361328,18454283626.0,28562996250.0,0.08,853538674343.0,0.0,0.41163063049316406,-0.41163063049316406,27.398269969103655,2023-10-02,50,20
OSP.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,23.6060791015625,812938995.0,3021514661.0,0.08,797004990.0,0.0,0.4118194580078125,-0.4118194580078125,23.60573006019683,2023-10-02,50,20
CPF.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,18.700313568115234,5899058000.0,7936000000.0,0.08,487603899000.0,0.0,0.4671630859375,-0.4671630859375,18.699726627515055,2023-10-02,50,20
DELTA.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,85.75270080566406,5658787941.0,12474000000.0,0.08,-8200250501.0,0.0,0.6341896057128906,-0.6341896057128906,85.75225109481543,2023-10-02,50,20
TU.BK,2023-10-02,2022-12-31,2023-02-14,annual,fixed,True,230,12.804435729980469,530636000.0,4655133000.0,0.08,48115500000.0,0.0,0.6592636108398438,-0.6592636108398438,12.804431987964,2023-10-02,50,20
AOT.BK,2024-01-03,2023-09-30,2023-11-14,annual,fixed,True,50,60.778076171875,5269658894.0,14285700000.0,0.08,55384119007.0,1.907056030363309,0.6129150390625,1.294140991300809,60.77770516510803,2024-01-03,50,19
TTB.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,1.4481759071350098,46553409000.0,97094000000.0,0.08,128908496000.0,0.0,-0.213531494140625,0.213531494140625,1.4482595751854068,2024-01-03,50,19
IVL.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,26.19709205627441,49420150000.0,5614552000.0,0.08,233102181000.0,0.0,-0.15854263305664062,0.15854263305664062,26.197869024480863,2024-01-03,50,19
BBL.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,138.38023376464844,70786130000.0,1908843000.0,0.08,366617301000.0,0.0,-0.12944459915161133,0.12944459915161133,138.3811429337854,2024-01-03,50,19
MINT.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,27.945158004760746,25119683220.0,5314000000.0,0.08,185830843779.0,0.0,-0.04732322692871094,0.04732322692871094,27.945046342658866,2024-01-03,50,19
ADVANC.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,187.38302612304688,38046594290.0,2974000000.0,0.08,119401689939.0,0.0,0.014758110046386719,-0.014758110046386719,187.38302209198233,2024-01-03,50,19
SCGP.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,34.14574432373047,10048042000.0,4296744444.0,0.08,40203034000.0,0.0,0.02459716796875,-0.02459716796875,34.145190909062435,2024-01-03,50,19
BJC.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,24.80526351928711,12572607944.0,4007797000.0,0.08,160517182412.0,0.0,0.0479888916015625,-0.0479888916015625,24.80457047285254,2024-01-03,50,19
CPALL.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,53.34959411621094,39616981354.0,8983000000.0,0.08,375458052407.0,0.0,0.05752754211425781,-0.05752754211425781,53.35016693616432,2024-01-03,50,19
EGCO.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,112.96240234375,6318215000.0,526465000.0,0.08,77952903000.0,0.0,0.059355735778808594,-0.059355735778808594,112.96250373171013,2024-01-03,50,19
TOP.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,45.94586181640625,11142603471.0,2090000000.0,0.08,155444425356.0,0.0,0.06767845153808594,-0.06767845153808594,45.9457210496605,2024-01-03,50,19
RATCH.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,27.767221450805664,5118758527.0,1833356000.0,0.08,64633962964.0,0.0,0.067718505859375,-0.067718505859375,27.76810094337235,2024-01-03,50,19
CENTEL.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,43.52096557617188,3030643929.0,1350000000.0,0.08,19343741935.0,0.0,0.09795379638671875,-0.09795379638671875,43.52192246915586,2024-01-03,50,19
CPN.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,61.06271362304688,15269084662.0,4488000000.0,0.08,125369353404.0,0.0,0.101409912109375,-0.101409912109375,61.061941439552456,2024-01-03,50,19
GLOBAL.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,13.71714687347412,3390665858.0,5602019360.0,0.08,13109981381.0,0.0,0.1046600341796875,-0.1046600341796875,13.716469101806796,2024-01-03,50,19
BDMS.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,25.051267623901367,15193937714.0,15892001895.0,0.08,10925860190.0,0.0,0.10807037353515625,-0.10807037353515625,25.05190603519828,2024-01-03,50,19
LH.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,7.083963871002197,5080856407.0,11949713000.0,0.08,57788071876.0,0.0,0.1174774169921875,-0.1174774169921875,7.083156854174986,2024-01-03,50,19
TISCO.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,85.31163787841797,2847960000.0,800655000.0,0.08,16329130000.0,0.0,0.13115882873535156,-0.13115882873535156,85.3109675881494,2024-01-03,50,19
BANPU.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,6.035264015197754,1547683000.0,7842236000.0,0.08,3913516000.0,0.0,0.15679931640625,-0.15679931640625,6.0346818288727,2024-01-03,50,19
BH.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,200.50933837890625,4992015958.0,867415000.0,0.08,-2027844871.0,0.0,0.16623783111572266,-0.16623783111572266,200.5097447093697,2024-01-03,50,19
BEM.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,7.507030963897705,5153639899.0,15226153394.0,0.08,68826149362.0,0.0,0.173828125,-0.173828125,7.507218948017201,2024-01-03,50,19
HMPRO.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,11.089295387268066,4364554238.0,13151198000.0,0.08,15913326725.0,0.0,0.1840362548828125,-0.1840362548828125,11.08954266880445,2024-01-03,50,19
CBG.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,79.48066711425781,1685918740.0,1000000000.0,0.08,6343622312.0,0.0,0.26326942443847656,-0.26326942443847656,79.48124418925974,2024-01-03,50,19
COM7.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,22.66266441345215,1150427104.0,2399998000.0,0.08,4802945718.0,0.0,0.26599884033203125,-0.26599884033203125,22.66223699797454,2024-01-03,50,19
TCAP.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,43.134883880615234,1807193000.0,1048617000.0,0.08,59311663000.0,0.0,0.29630279541015625,-0.29630279541015625,43.133992316491096,2024-01-03,50,19
KCE.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,48.5696907043457,1013810204.0,1182336000.0,0.08,2680201406.0,0.0,0.302734375,-0.302734375,48.57062480002325,2024-01-03,50,19
OSP.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,20.73631858825684,812938995.0,3021514661.0,0.08,797004990.0,0.0,0.3763885498046875,-0.3763885498046875,20.736020313653807,2024-01-03,50,19
PTT.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,29.779172897338867,18454283626.0,28562996250.0,0.08,853538674343.0,0.0,0.4230461120605469,-0.4230461120605469,29.778863702929627,2024-01-03,50,19
CPF.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,17.779115676879883,5899058000.0,7936000000.0,0.08,487603899000.0,0.0,0.4638328552246094,-0.4638328552246094,17.778625804189684,2024-01-03,50,19
DELTA.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,88.7096939086914,5658787941.0,12474000000.0,0.08,-8200250501.0,0.0,0.6449928283691406,-0.6449928283691406,88.71043776132146,2024-01-03,50,19
TU.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,13.15766143798828,530636000.0,4655133000.0,0.08,48115500000.0,0.0,0.6641159057617188,-0.6641159057617188,13.158335436111573,2024-01-03,50,19
AOT.BK,2024-04-01,2023-09-30,2023-11-14,annual,fixed,True,139,63.69542694091797,5269658894.0,14285700000.0,0.08,55384119007.0,1.907056030363309,0.6267280578613281,1.280327972501981,63.69535315681262,2024-04-01,50,16
BBL.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,124.49742126464844,110058999000.0,1908843000.0,0.08,473061020000.0,0.2352337042234515,-0.19260025024414062,0.4278339544675921,124.49705211304094,2024-04-01,50,16
MINT.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,31.52787208557129,29240934690.0,5479000000.0,0.08,183214623848.0,0.2237967270720304,-0.06595420837402344,0.28975093544605385,31.52728784960365,2024-04-01,50,16
CPN.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,58.414947509765625,19898007759.0,4488000000.0,0.08,120154806799.0,0.2821903946987536,0.031726837158203125,0.2504635575405505,58.41478325275814,2024-04-01,50,16
CCET.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,2.294170379638672,11651127561.0,6428153000.0,0.08,17417417506.0,-0.1238979823102164,-0.35076904296875,0.2268710606585336,2.2932559137416617,2024-04-01,50,16
OR.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,16.848590850830078,28829293622.0,12058768179.0,0.08,-15560274183.0,-0.0253790588577904,-0.19110107421875,0.1657220153609596,16.84902670989188,2024-04-01,50,16
TISCO.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,84.88508605957031,7261251000.0,800655000.0,0.08,18471289000.0,0.0553973029748231,-0.07059478759765625,0.12599209057247934,84.88457597116036,2024-04-01,50,16
CPALL.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,52.15341567993164,58828831358.0,8983000000.0,0.08,360292526701.0,0.0798242383212359,-0.03534126281738281,0.11516550113861872,52.153174551968824,2024-04-01,50,16
CENTEL.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,41.344913482666016,2807020487.0,1350000000.0,0.08,24586374912.0,0.231912841496547,0.1225128173828125,0.1094000241137345,41.34448984071949,2024-04-01,50,16
AWC.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,3.952580213546753,2690072194.0,32013716000.0,0.08,70540783275.0,0.463910372843862,0.359130859375,0.104779513468862,3.9525052869703265,2024-04-01,50,16
PTT.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,29.50947952270508,204486768442.0,28577520650.0,0.08,744307776508.0,-0.0660248283219039,-0.1567401885986328,0.09071536027672891,29.509794538687213,2024-04-01,50,16
BH.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,206.9817352294922,5419119872.0,867415000.0,0.08,-3682909602.0,0.2246847615980067,0.15201854705810547,0.07266621453990124,206.98220972200448,2024-04-01,50,16
BEM.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,7.780567169189453,5713375237.0,15124571800.0,0.08,67174028014.0,0.1671464104558424,0.15130615234375,0.015840258112092387,7.780624797502378,2024-04-01,50,16
SCGP.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,27.177227020263672,14099017000.0,4301748361.0,0.08,39224277000.0,-0.1141245795974688,-0.08547210693359375,-0.02865247266387505,27.17728332380237,2024-04-01,50,16
ADVANC.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,179.2845001220703,36648784513.0,2974000000.0,0.08,227639225668.0,0.0182663828921181,0.048914432525634766,-0.030648049633516666,179.28498508819206,2024-04-01,50,16
KCE.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,36.2864875793457,3765720730.0,1185918593.0,0.08,460442625.0,-0.1144707210828365,-0.07682037353515625,-0.03765034754768025,36.28743941777261,2024-04-01,50,16
BJC.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,23.120376586914062,10804302204.0,4007797000.0,0.08,161334829735.0,0.0288287127107582,0.07693099975585938,-0.04810228704510117,23.11957834748155,2024-04-01,50,16
BDMS.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,26.287914276123047,12527271705.0,15892001895.0,0.08,10339182818.0,0.0970150000335783,0.16440963745117188,-0.06739463741759358,26.287799041239982,2024-04-01,50,16
CBG.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,60.03326034545898,3043299765.0,1000000000.0,0.08,4658151381.0,-0.0188392631444259,0.054203033447265625,-0.07304229659169152,60.032559421438734,2024-04-01,50,16
TLI.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,8.200583457946777,3423863000.0,11450000000.0,0.08,-7696188000.0,0.00630922473228,0.092620849609375,-0.086311624877095,8.201411255882267,2024-04-01,50,16
HMPRO.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,9.71458911895752,4561597342.0,13151198000.0,0.08,18163064846.0,0.0502020573505082,0.1486053466796875,-0.0984032893291793,9.71480170635106,2024-04-01,50,16
IVL.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,23.10957717895508,26903819000.0,5614552000.0,0.08,235649402000.0,-0.1749417486599893,-0.04306602478027344,-0.13187572387971586,23.10986683565395,2024-04-01,50,16
TOP.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,52.78301239013672,13487130301.0,2234000000.0,0.08,155775678687.0,-0.0915577098257052,0.04384040832519531,-0.13539811815090053,52.783480425283955,2024-04-01,50,16
TU.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,13.111263275146484,6316925000.0,4521185000.0,0.08,53498450000.0,-0.1249057966846063,0.0155792236328125,-0.1404850203174188,13.11036393484306,2024-04-01,50,16
EGCO.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,102.31648254394533,8899096000.0,526465000.0,0.08,92247639000.0,-0.1677833608902166,-0.002609729766845703,-0.16517363112337088,102.31673797218504,2024-04-01,50,16
BGRIM.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,25.79660987854004,6126414704.0,2606900000.0,0.08,83681401439.0,-0.0846259273901087,0.08761978149414062,-0.17224570888424934,25.796536603316994,2024-04-01,50,16
GLOBAL.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,14.77451992034912,3674818889.0,5602004153.0,0.08,10978774204.0,-0.0842006200996392,0.09561920166015625,-0.17981982175979544,14.774106125070126,2024-04-01,50,16
GPSC.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,49.68668746948242,15951760162.0,2819000000.0,0.08,117442847442.0,-0.2636206521524312,-0.006267547607421875,-0.2573531045450093,49.68637086394307,2024-04-01,50,16
CPF.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,16.765798568725586,13050847000.0,7819000000.0,0.08,488975354000.0,-0.0461624665656116,0.24570846557617188,-0.2918709321417835,16.76662458195141,2024-04-01,50,16
KTC.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,40.66877746582031,1766195867.0,2577877959.0,0.08,61573800497.0,0.1112016140712677,0.4287223815917969,-0.31752076752052916,40.66927026336276,2024-04-01,50,16
RATCH.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,24.97952079772949,7679247281.0,2175000000.0,0.08,66406862233.0,-0.4155233073794843,-0.011943817138671875,-0.4035794902408124,24.97973728320826,2024-04-01,50,16
SCC.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,242.14480590820312,10057022000.0,1199767731.0,0.08,293983295000.0,-0.1228264060771993,0.29752159118652344,-0.42034799726372274,242.1452296250727,2024-04-01,50,16
OSP.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,19.255151748657227,675570018.0,3002628245.0,0.08,1348961969.0,-0.0441530125672264,0.408203125,-0.4523561375672264,19.25468478905133,2024-04-01,50,16
DELTA.BK,2024-04-01,2023-12-31,2024-02-14,annual,fixed,True,47,73.91749572753906,1722731942.0,12474000000.0,0.08,-4040726154.0,0.2345973227754332,0.99249267578125,-0.7578953530058168,73.91787730007074,2024-04-01,50,16
AOT.BK,2024-07-01,2023-09-30,2023-11-14,annual,fixed,True,230,56.158939361572266,5269658894.0,14285700000.0,0.08,55384119007.0,1.907056030363309,0.589935302734375,1.317120727628934,56.1580613068122,2024-07-01,50,17
BBL.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,121.15010833740234,110058999000.0,1908843000.0,0.08,473061020000.0,0.2352337042234515,-0.19433975219726562,0.4295734564207171,121.15068561776602,2024-07-01,50,17
MINT.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,28.70116806030273,29240934690.0,5479000000.0,0.08,183214623848.0,0.2237967270720304,-0.07516098022460938,0.2989577072966398,28.700294930670513,2024-07-01,50,17
CPN.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,51.02649688720703,19898007759.0,4488000000.0,0.08,120154806799.0,0.2821903946987536,0.011819839477539062,0.27037055522121456,51.0270006128543,2024-07-01,50,17
OR.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,14.893781661987305,28829293622.0,12058768179.0,0.08,-15560274183.0,-0.0253790588577904,-0.216827392578125,0.1914483337203346,14.894405057696538,2024-07-01,50,17
CCET.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,3.65575122833252,11651127561.0,6428153000.0,0.08,17417417506.0,-0.1238979823102164,-0.3068695068359375,0.1829715245257211,3.656220414986151,2024-07-01,50,17
AWC.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,3.3999998569488525,2690072194.0,32013716000.0,0.08,70540783275.0,0.463910372843862,0.3338623046875,0.130048068156362,3.4005936870047426,2024-07-01,50,17
TISCO.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,86.46959686279297,7261251000.0,800655000.0,0.08,18471289000.0,0.0553973029748231,-0.06757640838623047,0.12297371136105356,86.46924266917539,2024-07-01,50,17
CENTEL.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,38.8119010925293,2807020487.0,1350000000.0,0.08,24586374912.0,0.231912841496547,0.11237335205078125,0.11953948944576576,38.8125415660812,2024-07-01,50,17
CPALL.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,53.55121994018555,58828831358.0,8983000000.0,0.08,360292526701.0,0.0798242383212359,-0.032154083251953125,0.11197832157318903,53.55213982889325,2024-07-01,50,17
PTT.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,28.416534423828125,204486768442.0,28577520650.0,0.08,744307776508.0,-0.0660248283219039,-0.1606426239013672,0.09461779557946329,28.416568786456676,2024-07-01,50,17
BH.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,226.2145538330078,5419119872.0,867415000.0,0.08,-3682909602.0,0.2246847615980067,0.17379379272460938,0.050890968873397335,226.21410841025215,2024-07-01,50,17
BEM.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,7.258699893951416,5713375237.0,15124571800.0,0.08,67174028014.0,0.1671464104558424,0.1409149169921875,0.026231493463654887,7.25787645059026,2024-07-01,50,17
ADVANC.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,182.78274536132807,36648784513.0,2974000000.0,0.08,227639225668.0,0.0182663828921181,0.05194997787475586,-0.03368359498263776,182.78278235488952,2024-07-01,50,17
BJC.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,20.474443435668945,10804302204.0,4007797000.0,0.08,161334829735.0,0.0288287127107582,0.06726646423339844,-0.038437751522640236,20.474375274171003,2024-07-01,50,17
KCE.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,37.64723205566406,3765720730.0,1185918593.0,0.08,460442625.0,-0.1144707210828365,-0.06930160522460938,-0.045169115858227124,37.64662052407354,2024-07-01,50,17
SCGP.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,31.4486026763916,14099017000.0,4301748361.0,0.08,39224277000.0,-0.1141245795974688,-0.06249237060546875,-0.05163220899200005,31.449568468685452,2024-07-01,50,17
BDMS.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,24.67374420166016,12527271705.0,15892001895.0,0.08,10339182818.0,0.0970150000335783,0.1496124267578125,-0.0525974267242342,24.672986805840672,2024-07-01,50,17
TLI.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,7.3737287521362305,3423863000.0,11450000000.0,0.08,-7696188000.0,0.00630922473228,0.066070556640625,-0.059761331908345,7.372871178944299,2024-07-01,50,17
HMPRO.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,8.471558570861816,4561597342.0,13151198000.0,0.08,18163064846.0,0.0502020573505082,0.12054443359375,-0.0703423762432418,8.470730200615133,2024-07-01,50,17
CBG.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,63.368446350097656,3043299765.0,1000000000.0,0.08,4658151381.0,-0.0188392631444259,0.06550979614257812,-0.08434905928700402,63.36805502007488,2024-07-01,50,17
IVL.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,18.700511932373047,26903819000.0,5614552000.0,0.08,235649402000.0,-0.1749417486599893,-0.057765960693359375,-0.11717578796662992,18.701188993510787,2024-07-01,50,17
TOP.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,48.232757568359375,13487130301.0,2234000000.0,0.08,155775678687.0,-0.0915577098257052,0.035437583923339844,-0.12699529374904506,48.23260064206387,2024-07-01,50,17
TU.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,13.380671501159668,6316925000.0,4521185000.0,0.08,53498450000.0,-0.1249057966846063,0.01793670654296875,-0.14284250322757505,13.380651785571917,2024-07-01,50,17
BGRIM.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,19.886842727661133,6126414704.0,2606900000.0,0.08,83681401439.0,-0.0846259273901087,0.06316375732421875,-0.14778968471432746,19.887209857304388,2024-07-01,50,17
GLOBAL.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,13.093587875366213,3674818889.0,5602004153.0,0.08,10978774204.0,-0.0842006200996392,0.07144927978515625,-0.15564989988479544,13.093447376461453,2024-07-01,50,17
