Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
AOT.BK,2024-09-30,2023-09-30,2023-11-14,annual,fixed,True,321,62.23675155639648,5269658894.0,14285700000.0,0.08,55384119007.0,1.907056030363309,0.6198844909667969,1.2871715393965122,62.23632140685577,1,False,2024-09-30,50,31,19,baseline,5,0.0,2024-12-30,2024-12-30,2024-12-30,58.60750198364258,horizon_end,False,0.0,-0.05831360863147261,-0.03355811005563736,-0.024755498575835255,3
CPN.BK,2024-09-30,2023-12-31,2024-02-14,annual,fixed,True,229,61.87828826904297,19898007759.0,4488000000.0,0.08,120154806799.0,0.2821903946987536,0.04055595397949219,0.24163444071926143,61.87926571417828,1,False,2024-09-30,50,31,19,baseline,5,0.0,2024-12-30,2024-12-30,2024-12-30,52.64271926879883,horizon_end,False,0.0,-0.14925378931117905,-0.03355811005563736,-0.1156956792555417,3
CCET.BK,2024-09-30,2023-12-31,2024-02-14,annual,fixed,True,229,3.534690618515014,11651127561.0,6428153000.0,0.08,17417417506.0,-0.1238979823102164,-0.310394287109375,0.1864963047991586,3.5349550797192633,1,False,2024-09-30,50,31,19,baseline,5,0.0,2024-12-30,2024-12-30,2024-12-30,9.596875190734863,horizon_end,False,0.0,1.7150537986169438,-0.03355811005563736,1.748611908672581,3
OR.BK,2024-09-30,2023-12-31,2024-02-14,annual,fixed,True,229,16.673603057861328,28829293622.0,12058768179.0,0.08,-15560274183.0,-0.0253790588577904,-0.19329833984375,0.1679192809859596,16.672715609969547,0,False,2024-09-30,50,31,19,baseline,5,0.0,2024-12-30,2024-12-30,2024-12-30,12.59993839263916,horizon_end,False,0.0,-0.2443181987171934,-0.03355811005563736,-0.21076008866155604,3
AWC.BK,2024-09-30,2023-12-31,2024-02-14,annual,fixed,True,229,3.6511361598968506,2690072194.0,32013716000.0,0.08,70540783275.0,0.463910372843862,0.3455810546875,0.118329318156362,3.651138536522392,0,False,2024-09-30,50,31,19,baseline,5,0.0,2024-12-30,2024-12-30,2024-12-30,3.3999998569488525,horizon_end,False,0.0,-0.06878305599950374,-0.03355811005563736,-0.03522494594386638,3
