Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Rebalance_Date,Universe_Count,Excluded_Count,End_Date,End_Price_Date,End_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
AOT.BK,2024-07-01,2023-09-30,2023-11-14,annual,fixed,True,230,56.158939361572266,5269658894.0,14285700000.0,0.08,55384119007.0,1.907056030363309,0.589935302734375,1.317120727628934,56.1580613068122,2024-07-01,50,17,2025-01-01,2024-12-30,58.60750198364258,0.043600585230172406,0.07762341728299949,-0.03402283205282708,6
BBL.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,121.15010833740234,110058999000.0,1908843000.0,0.08,473061020000.0,0.2352337042234515,-0.19433975219726562,0.4295734564207171,121.15068561776602,2024-07-01,50,17,2025-01-01,2024-12-30,142.19834899902344,0.17373687032125362,0.07762341728299949,0.09611345303825414,6
MINT.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,28.70116806030273,29240934690.0,5479000000.0,0.08,183214623848.0,0.2237967270720304,-0.07516098022460938,0.2989577072966398,28.700294930670513,2024-07-01,50,17,2025-01-01,2024-12-30,25.317798614501957,-0.1178826394344693,0.07762341728299949,-0.1955060567174688,6
CPN.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,51.02649688720703,19898007759.0,4488000000.0,0.08,120154806799.0,0.2821903946987536,0.011819839477539062,0.27037055522121456,51.0270006128543,2024-07-01,50,17,2025-01-01,2024-12-30,52.64271926879883,0.03167417871472589,0.07762341728299949,-0.0459492385682736,6
OR.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,14.893781661987305,28829293622.0,12058768179.0,0.08,-15560274183.0,-0.0253790588577904,-0.216827392578125,0.1914483337203346,14.894405057696538,2024-07-01,50,17,2025-01-01,2024-12-30,12.59993839263916,-0.1540134884078912,0.07762341728299949,-0.23163690569089068,6
CCET.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,3.65575122833252,11651127561.0,6428153000.0,0.08,17417417506.0,-0.1238979823102164,-0.3068695068359375,0.1829715245257211,3.656220414986151,2024-07-01,50,17,2025-01-01,2024-12-30,9.596875190734863,1.6251444891429987,0.07762341728299949,1.5475210718599992,6
AWC.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,3.3999998569488525,2690072194.0,32013716000.0,0.08,70540783275.0,0.463910372843862,0.3338623046875,0.130048068156362,3.4005936870047426,2024-07-01,50,17,2025-01-01,2024-12-30,3.3999998569488525,0.0,0.07762341728299949,-0.07762341728299949,6
TISCO.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,86.46959686279297,7261251000.0,800655000.0,0.08,18471289000.0,0.0553973029748231,-0.06757640838623047,0.12297371136105356,86.46924266917539,2024-07-01,50,17,2025-01-01,2024-12-30,91.02481079101562,0.05267994871597148,0.07762341728299949,-0.024943468567028004,6
CENTEL.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,38.8119010925293,2807020487.0,1350000000.0,0.08,24586374912.0,0.231912841496547,0.11237335205078125,0.11953948944576576,38.8125415660812,2024-07-01,50,17,2025-01-01,2024-12-30,33.6858024597168,-0.1320754327542898,0.07762341728299949,-0.20969885003728927,6
CPALL.BK,2024-07-01,2023-12-31,2024-02-14,annual,fixed,True,138,53.55121994018555,58828831358.0,8983000000.0,0.08,360292526701.0,0.0798242383212359,-0.032154083251953125,0.11197832157318903,53.55213982889325,2024-07-01,50,17,2025-01-01,2024-12-30,54.28146362304688,0.013636359427049216,0.07762341728299949,-0.06398705785595027,6
