Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Rebalance_Date,Universe_Count,Excluded_Count,End_Date,End_Price_Date,End_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
AOT.BK,2024-01-03,2023-09-30,2023-11-14,annual,fixed,True,50,60.778076171875,5269658894.0,14285700000.0,0.08,55384119007.0,1.907056030363309,0.6129150390625,1.294140991300809,60.77770516510803,2024-01-03,50,19,2025-01-03,2025-01-03,58.36125183105469,-0.03976473908100919,-0.03137895769839538,-0.00838578138261381,12
TTB.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,1.4481759071350098,46553409000.0,97094000000.0,0.08,128908496000.0,0.0,-0.213531494140625,0.213531494140625,1.4482595751854068,2024-01-03,50,19,2025-01-03,2025-01-03,1.7219325304031372,0.18903547691917644,-0.03137895769839538,0.22041443461757182,12
IVL.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,26.19709205627441,49420150000.0,5614552000.0,0.08,233102181000.0,0.0,-0.15854263305664062,0.15854263305664062,26.197869024480863,2024-01-03,50,19,2025-01-03,2025-01-03,24.01848793029785,-0.08316205941089427,-0.03137895769839538,-0.05178310171249889,12
BBL.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,138.38023376464844,70786130000.0,1908843000.0,0.08,366617301000.0,0.0,-0.12944459915161133,0.12944459915161133,138.3811429337854,2024-01-03,50,19,2025-01-03,2025-01-03,143.6109161376953,0.037799346270385836,-0.03137895769839538,0.06917830396878122,12
MINT.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,27.945158004760746,25119683220.0,5314000000.0,0.08,185830843779.0,0.0,-0.04732322692871094,0.04732322692871094,27.945046342658866,2024-01-03,50,19,2025-01-03,2025-01-03,25.317798614501957,-0.09401841241374231,-0.03137895769839538,-0.06263945471534693,12
ADVANC.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,187.38302612304688,38046594290.0,2974000000.0,0.08,119401689939.0,0.0,0.014758110046386719,-0.014758110046386719,187.38302209198233,2024-01-03,50,19,2025-01-03,2025-01-03,254.38975524902344,0.357592309785711,-0.03137895769839538,0.3889712674841064,12
SCGP.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,34.14574432373047,10048042000.0,4296744444.0,0.08,40203034000.0,0.0,0.02459716796875,-0.02459716796875,34.145190909062435,2024-01-03,50,19,2025-01-03,2025-01-03,18.478599548339844,-0.4588315494561451,-0.03137895769839538,-0.42745259175774974,12
BJC.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,24.80526351928711,12572607944.0,4007797000.0,0.08,160517182412.0,0.0,0.0479888916015625,-0.0479888916015625,24.80457047285254,2024-01-03,50,19,2025-01-03,2025-01-03,21.867923736572266,-0.11841598781770413,-0.03137895769839538,-0.08703703011930874,12
CPALL.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,53.34959411621094,39616981354.0,8983000000.0,0.08,375458052407.0,0.0,0.05752754211425781,-0.05752754211425781,53.35016693616432,2024-01-03,50,19,2025-01-03,2025-01-03,54.76829528808594,0.026592539181922392,-0.03137895769839538,0.057971496880317774,12
EGCO.BK,2024-01-03,2022-12-31,2023-02-14,annual,fixed,True,323,112.96240234375,6318215000.0,526465000.0,0.08,77952903000.0,0.0,0.059355735778808594,-0.059355735778808594,112.96250373171013,2024-01-03,50,19,2025-01-03,2025-01-03,105.0477294921875,-0.07006466476764339,-0.03137895769839538,-0.03868570706924801,12
