Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
AKR.BK,2026-03-31,2025-12-31,2026-02-14,quarterly,fixed,True,45,0.9100000262260436,150999054.0,1471897693.0,0.1,-303900054.0,0.6862985587403685,-0.0986328125,0.7849313712403685,0.9101910835730178,1,False,2026-03-31,100,62,38,baseline,10,0.0,2026-09-30,2026-04-10,2026-04-10,0.9300000071525574,horizon_end,False,0.0,0.021978000384744734,0.0405347207991662,-0.018556720414421468,6
RATCH.BK,2026-03-31,2025-12-31,2026-02-14,quarterly,fixed,True,45,30.0,5458000000.0,2174999985.0,0.1,99985290420.0,0.8307535641547861,0.1714935302734375,0.6592600338813486,30.000227429548477,1,False,2026-03-31,100,62,38,baseline,10,0.0,2026-09-30,2026-04-10,2026-04-10,30.0,horizon_end,False,0.0,0.0,0.0405347207991662,-0.0405347207991662,6
PG.BK,2026-03-31,2025-12-31,2026-02-14,quarterly,fixed,True,45,6.550000190734863,21100000.0,96000000.0,0.1,8940027.0,0.4414407375576219,0.171173095703125,0.2702676418544969,6.549570515304511,0,False,2026-03-31,100,62,38,baseline,10,0.0,2026-09-30,2026-04-10,2026-04-10,6.75,horizon_end,False,0.0,0.030534321136057585,0.0405347207991662,-0.010000399663108617,6
KBANK.BK,2026-03-31,2025-12-31,2026-02-14,quarterly,fixed,True,45,191.0,95055692000.0,2369327593.0,0.1,-164065688000.0,-0.0378334101264526,-0.24759197235107422,0.2097585622246216,191.0001097219713,0,False,2026-03-31,100,62,38,baseline,10,0.0,2026-09-30,2026-04-10,2026-04-10,192.0,horizon_end,False,0.0,0.005235602094240788,0.0405347207991662,-0.035299118704925414,6
BTS.BK,2026-03-31,2025-12-31,2026-02-14,quarterly,fixed,True,45,2.1600000858306885,32199000000.0,16094000000.0,0.1,152980090000.0,0.0455580865603644,-0.12781524658203125,0.17337333314239564,2.1597846596032078,1,False,2026-03-31,100,62,38,baseline,10,0.0,2026-09-30,2026-04-10,2026-04-10,2.140000104904175,horizon_end,False,0.0,-0.009259250061012025,0.0405347207991662,-0.04979397086017823,6
TTB.BK,2026-03-31,2025-12-31,2026-02-14,quarterly,fixed,True,45,2.299999952316284,31243116000.0,97571340379.0,0.1,-29829893000.0,0.0377037217222087,-0.11602783203125,0.1537315537534587,2.299257878258711,0,False,2026-03-31,100,62,38,baseline,10,0.0,2026-09-30,2026-04-10,2026-04-10,2.380000114440918,horizon_end,False,0.0,0.03478267990573958,0.0405347207991662,-0.005752040893426624,6
GLOBAL.BK,2026-03-31,2025-12-31,2026-02-14,quarterly,fixed,True,45,5.599999904632568,5956000000.0,5601996698.0,0.1,9164221990.0,0.0287171229200213,-0.1000518798828125,0.1287690028028338,5.599775754937135,0,False,2026-03-31,100,62,38,baseline,10,0.0,2026-09-30,2026-04-10,2026-04-10,6.099999904632568,horizon_end,False,0.0,0.089285715806241,0.0405347207991662,0.048750995007074804,6
IRPC.BK,2026-03-31,2025-12-31,2026-02-14,quarterly,fixed,True,45,1.9800000190734863,14722445874.0,20434419246.0,0.1,41041010118.0,-0.0136272552907978,-0.137176513671875,0.12354925838107719,1.979607358815448,2,False,2026-03-31,100,62,38,baseline,10,0.0,2026-09-30,2026-04-10,2026-04-10,1.690000057220459,horizon_end,False,0.0,-0.14646462578759412,0.0405347207991662,-0.18699934658676032,6
KTB.BK,2026-03-31,2025-12-31,2026-02-14,quarterly,fixed,True,45,32.77588653564453,136348818000.0,13976061250.0,0.1,-55927691000.0,-0.1352583156404813,-0.2529792785644531,0.11772096292397183,32.77659246974218,1,False,2026-03-31,100,62,38,baseline,10,0.0,2026-09-30,2026-04-10,2026-04-10,33.0,horizon_end,False,0.0,0.006837754460485401,0.0405347207991662,-0.0336969663386808,6
OSP.BK,2026-03-31,2025-12-31,2026-02-14,quarterly,fixed,True,45,14.800000190734863,1855000000.0,3003750000.0,0.1,-2705136715.0,0.1275874375446108,0.1161041259765625,0.011483311568048299,14.799946479531878,0,False,2026-03-31,100,62,38,baseline,10,0.0,2026-09-30,2026-04-10,2026-04-10,15.100000381469728,horizon_end,False,0.0,0.02027028289652799,0.0405347207991662,-0.02026443790263821,6
