Ticker,Company_Name,Sector,Industry,Current_Price,Market_Cap,EPS,PE_Ratio,PB_Ratio,EV_EBITDA,Revenue,Revenue_Growth,EBIT,FCF,Total_Debt,Total_Cash,Debt_to_Equity,Current_Ratio,Profit_Margin,Operating_Margin,ROE,ROA,Beta,Cost_of_Equity,Cost_of_Debt,WACC,Dividend_Yield,Payout_Ratio,Earnings_Growth,Fetched_Date
JMART.BK,Jaymart Group Holdings Public Company Limited,Consumer Cyclical,Specialty Retail,6.6,9662212096,-0.11,0.0,0.53697824,25.66,15402603945.0,0.097,1548107714.0,3105625624.0,21555775488,3286613760,65.883,0.825,-0.01091,0.05613,0.00283,0.01475,0.345,0.0557,0.05323675191545955,0.04664723462487236,3.94,0.5227,0.0,2026-04-11 06:15:33
MEGA.BK,Mega Lifesciences Public Company Limited,Healthcare,Drug Manufacturers - Specialty & Generic,34.25,29861529600,2.19,15.639269,2.9233527,8.212,14147389000.0,0.001,2459258000.0,2103418000.0,683536000,4643646976,6.691,2.228,0.1347,0.21509,0.19032,0.12304,0.334,0.055040000000000006,0.08058390487114066,0.055250959722410946,4.67,0.7306,-0.1,2026-04-11 06:15:34
SPRC.BK,Star Petroleum Refining Public Company Limited,Energy,Oil & Gas Refining & Marketing,6.85,29700929536,0.59,11.610169,0.7833943,6.404,241267206794.0,-0.102,3371282832.0,6009679013.0,5579713024,976186560,14.714,1.851,0.010620001,0.02002,0.06673,0.0228,0.531,0.06686,0.04621508810414405,0.062133156680720045,8.76,0.5085,5.245,2026-04-11 06:15:35
WHA.BK,WHA Corporation Public Company Limited,Real Estate,Real Estate Services,4.28,63972454400,0.34,12.588236,1.7334954,14.741,15264922414.0,0.503,7400860225.0,-768106957.0,49805549568,3560545536,122.675,1.426,0.30091998,0.29378998,0.13994999,0.041479997,0.152,0.044120000000000006,0.026336809640240932,0.034029777070240685,4.92,0.5547,0.158,2026-04-11 06:15:36
BAY.BK,Bank of Ayudhya Public Company Limited,Financial Services,Banks - Regional,25.75,189410869248,4.31,5.9744782,0.45667362,0.0,154897997000.0,0.153,0.0,72935728000.0,148445741056,53977333760,0.0,0.0,0.27229,0.39938,0.080019996,0.0127,0.246,0.04976,0.2076044740709277,0.1008696701926776,5.05,0.1972,0.136,2026-04-11 06:15:37
TVO.BK,Thai Vegetable Oil Public Company Limited,Consumer Defensive,Packaged Foods,24.7,21969940480,2.46,10.04065,1.8994156,6.473,27793372328.0,-0.006,2739872274.0,1234400701.0,9744194,2802521856,0.081,3.902,0.07875,0.07606,0.1926,0.11221,0.215,0.047900000000000005,0.40329389993672127,0.04802179757567527,9.47,0.7033,-0.354,2026-04-11 06:15:38
TR.BK,Thai Rayon Public Company Limited,Consumer Cyclical,Textile Manufacturing,26.25,5292000256,-0.74,0.0,0.19453378,-14.742,10175960000.0,-0.212,71876000.0,199976000.0,3274648064,319598016,12.038,0.959,-0.17353001,-0.10302,-0.05722,-0.01651,0.047,0.037820000000000006,0.007798700654507953,0.02574797533907871,0.19,0.11359999,0.0,2026-04-11 06:15:38
