Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct
OSP.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,30.68972396850586,916560000.0,3003750000.0,0.050284999999999996,797004990.0,0.0,0.17654037475585938,-0.17654037475585938,30.68996011210643,0,False,2021-06-30,100,47,53,damodaran,10,0.0
BGRIM.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,38.44372177124024,1789000000.0,2606900000.0,0.050284999999999996,87335253471.0,0.0,0.18224525451660156,-0.18224525451660156,38.444705422361736,0,False,2021-06-30,100,47,53,damodaran,10,0.0
HMPRO.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,12.412129402160645,1994000000.0,13151198025.0,0.054394,15913326725.0,0.0,0.1831207275390625,-0.1831207275390625,12.412082151831848,0,False,2021-06-30,100,47,53,damodaran,10,0.0
BCPG.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,10.988442420959473,399880000.0,2907688000.0,0.05322,5748058784.0,0.0,0.18396759033203125,-0.18396759033203125,10.987799907742122,0,False,2021-06-30,100,47,53,damodaran,10,0.0
CPF.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,23.02988052368164,6908000000.0,8611242385.0,0.05322,487603899000.0,0.0,0.19306564331054688,-0.19306564331054688,23.029171211469045,0,False,2021-06-30,100,47,53,damodaran,10,0.0
CHG.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,3.353456258773804,370560000.0,11000000000.0,0.054394,-1130350001.0,0.0,0.195709228515625,-0.195709228515625,3.3540486980668294,0,False,2021-06-30,100,47,53,damodaran,10,0.0
BDMS.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,19.86795234680176,3118000000.0,15892001895.0,0.054394,10925860190.0,0.0,0.21024322509765625,-0.21024322509765625,19.867144706690382,0,False,2021-06-30,100,47,53,damodaran,10,0.0
BH.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,111.21951293945312,806520000.0,794885742.0,0.054394,-2027844871.0,0.0,0.2141742706298828,-0.2141742706298828,111.21995937444129,0,False,2021-06-30,100,47,53,damodaran,10,0.0
PRIN.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,2.041845321655273,34090000.0,1220011755.0,0.040893,4938978545.0,0.0,0.2250518798828125,-0.2250518798828125,2.041839444965659,0,False,2021-06-30,100,47,53,damodaran,10,0.0
CBG.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,129.25143432617188,938190000.0,1000000000.0,0.050284999999999996,6343622312.0,0.0,0.23901081085205078,-0.23901081085205078,129.25224393780195,0,False,2021-06-30,100,47,53,damodaran,10,0.0
PTT.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,29.01550674438477,14001000000.0,28562996250.0,0.059090000000000004,853538674343.0,0.0,0.26423072814941406,-0.26423072814941406,29.015162239916915,0,False,2021-06-30,100,47,53,damodaran,10,0.0
RS.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,9.769243240356444,241530000.0,2139493281.0,0.067895,4019736415.0,0.0,0.28339385986328125,-0.28339385986328125,9.769387155116554,0,False,2021-06-30,100,47,53,damodaran,10,0.0
IVL.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,35.114784240722656,3215000000.0,5614552000.0,0.062025,233102181000.0,0.0,0.3015012741088867,-0.3015012741088867,35.114645443716235,0,False,2021-06-30,100,47,53,damodaran,10,0.0
FPI.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,1.928988575935364,26630000.0,1513029934.0,0.06496,531666000.0,0.0,0.3115234375,-0.3115234375,1.9282593535130061,0,False,2021-06-30,100,47,53,damodaran,10,0.0
CPALL.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,56.23168563842773,3300000000.0,8983000000.0,0.04735,375458052407.0,0.0,0.327728271484375,-0.327728271484375,56.2323718996773,0,False,2021-06-30,100,47,53,damodaran,10,0.0
THANI.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,3.662652015686035,433030000.0,6229331018.0,0.06496,39942764822.0,0.0,0.3331756591796875,-0.3331756591796875,3.662648924759338,0,False,2021-06-30,100,47,53,damodaran,10,0.0
BEM.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,7.432022094726562,815770000.0,15285000000.0,0.05322,68826149362.0,0.0,0.34226226806640625,-0.34226226806640625,7.431873948212351,0,False,2021-06-30,100,47,53,damodaran,10,0.0
MINT.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,28.2183895111084,1209000000.0,5275014831.0,0.048524,185830843779.0,0.0,0.34521484375,-0.34521484375,28.21759417816786,0,False,2021-06-30,100,47,53,damodaran,10,0.0
PG.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,5.917603492736816,2580000.0,96000000.0,0.062025,-13312022.0,0.0,0.393829345703125,-0.393829345703125,5.917749215507547,0,False,2021-06-30,100,47,53,damodaran,10,0.0
EA.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,60.321563720703125,1053000000.0,5402068965.0,0.05322,49433261639.0,0.0,0.43422698974609375,-0.43422698974609375,60.32089246902875,0,False,2021-06-30,100,47,53,damodaran,10,0.0
KCE.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,64.16311645507812,293980000.0,1181966000.0,0.073765,2680201406.0,0.0,0.5049571990966797,-0.5049571990966797,64.16259661494341,0,False,2021-06-30,100,47,53,damodaran,10,0.0
COM7.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,29.24513816833496,163180000.0,2399998265.0,0.059090000000000004,4802945718.0,0.0,0.5316619873046875,-0.5316619873046875,29.24556662535496,0,False,2021-06-30,100,47,53,damodaran,10,0.0
RBF.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,20.459123611450195,43480000.0,2000000000.0,0.050872,-499581981.0,0.0,0.6176300048828125,-0.6176300048828125,20.45851434980843,0,False,2021-06-30,100,47,53,damodaran,10,0.0
PTTGC.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,50.47476577758789,726750000.0,4508849117.0,0.062025,275914177572.0,0.0,0.6436824798583984,-0.6436824798583984,50.4749448816004,0,False,2021-06-30,100,47,53,damodaran,10,0.0
SCGP.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,55.96213912963867,244260000.0,4293000000.0,0.050872,40203034000.0,0.0,0.6654148101806641,-0.6654148101806641,55.962020165974664,0,False,2021-06-30,100,47,53,damodaran,10,0.0
PTTEP.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,86.57879638671875,404100000.0,3969985400.0,0.062025,10154374000.0,0.0,0.6978616714477539,-0.6978616714477539,86.57876792376558,0,False,2021-06-30,100,47,53,damodaran,10,0.0
BANPU.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,9.81869888305664,88230000.0,8454161388.0,0.059090000000000004,3913516000.0,0.0,0.7028656005859375,-0.7028656005859375,9.81842676470328,0,False,2021-06-30,100,47,53,damodaran,10,0.0
SAWAD.BK,2021-06-30,2021-03-31,2021-05-15,quarterly,damodaran,True,46,52.41773986816406,94220000.0,1661514395.0,0.06496,33461671000.0,0.0,0.8110980987548828,-0.8110980987548828,52.41812814508596,0,False,2021-06-30,100,47,53,damodaran,10,0.0
SPALI.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,14.8057222366333,563010000.0,1953054030.0,0.040893,19239590709.0,0.9472965592572364,0.06902313232421875,0.8782734269330177,14.805987201601441,0,False,2021-09-30,100,43,57,damodaran,10,0.0
BCH.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,18.486177444458008,783360000.0,2494000000.0,0.054394,1290233826.0,0.8574495491627308,0.1152801513671875,0.7421693977955433,18.48674242819786,0,False,2021-09-30,100,43,57,damodaran,10,0.0
KSL.BK,2021-09-30,2021-07-31,2021-09-14,quarterly,damodaran,True,16,3.3396663665771484,1479000000.0,4410232619.0,0.050284999999999996,16461837336.0,0.4643017512348451,-0.0752410888671875,0.5395428401020326,3.3404235363978847,0,False,2021-09-30,100,43,57,damodaran,10,0.0
PSL.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,14.71487045288086,1168000000.0,1559291862.0,0.062025,5668175318.0,0.5393258426966292,0.0051422119140625,0.5341836307825667,14.71548664695447,0,False,2021-09-30,100,43,57,damodaran,10,0.0
RCL.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,27.05377769470215,3025000000.0,828750000.0,0.062025,-11537247290.0,0.1035304006724573,-0.2930450439453125,0.39657544461776983,27.054591697976132,1,False,2021-09-30,100,43,57,damodaran,10,0.0
CHG.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,3.1935698986053467,426050000.0,11000000000.0,0.054394,-1130350001.0,0.4636042402826854,0.1624755859375,0.3011286543451854,3.1932774418633074,0,False,2021-09-30,100,43,57,damodaran,10,0.0
LH.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,6.150964260101318,2653000000.0,11949713176.0,0.040893,57788071876.0,0.1671225739221049,-0.01513671875,0.1822592926721049,6.150081487114876,0,False,2021-09-30,100,43,57,damodaran,10,0.0
BRR.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,4.977864265441895,225400000.0,812099845.0,0.050284999999999996,4599684231.0,0.0981461734066113,0.0162200927734375,0.0819260806331738,4.9771726622152705,0,False,2021-09-30,100,43,57,damodaran,10,0.0
EGCO.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,138.6990509033203,1606000000.0,526465000.0,0.050284999999999996,77952903000.0,0.2008846857840147,0.16340398788452148,0.03748069789949321,138.69866191531702,0,False,2021-09-30,100,43,57,damodaran,10,0.0
PTT.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,29.71102333068848,37834000000.0,28562996250.0,0.059090000000000004,853538674343.0,0.1159788798272214,0.09136772155761719,0.024611158269604208,29.710939095714103,0,False,2021-09-30,100,43,57,damodaran,10,0.0
RATCH.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,33.158809661865234,752330000.0,2175000000.0,0.044414999999999996,64633962964.0,0.2385501971489232,0.22999000549316406,0.008560191655759136,33.159336390797144,0,False,2021-09-30,100,43,57,damodaran,10,0.0
DRT.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,5.766979694366455,215600000.0,855033100.0,0.059090000000000004,686646601.0,-0.0218045112781954,0.0019378662109375,-0.0237423774891329,5.766327516657674,1,False,2021-09-30,100,43,57,damodaran,10,0.0
TU.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,17.345245361328125,1249000000.0,4771815496.0,0.050872,48115500000.0,0.152867469879518,0.18638229370117188,-0.03351482382165388,17.345261819183403,0,False,2021-09-30,100,43,57,damodaran,10,0.0
FPI.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,1.9671108722686768,27690000.0,1513029934.0,0.06496,531666000.0,0.2735751295336786,0.30731201171875,-0.033736882185071426,1.9673803000137011,0,False,2021-09-30,100,43,57,damodaran,10,0.0
MINT.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,29.62931060791016,3180000000.0,5275014831.0,0.048524,185830843779.0,0.1349713621648542,0.17358779907226562,-0.03861643690741143,29.6295928309985,0,False,2021-09-30,100,43,57,damodaran,10,0.0
XPG.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,2.9766666889190674,396800000.0,9361028128.0,0.067895,-619508395.0,0.1684665226781856,0.2078857421875,-0.0394192195093144,2.9768131362069115,0,False,2021-09-30,100,43,57,damodaran,10,0.0
GPSC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,68.68904876708984,2898000000.0,2819729367.0,0.044414999999999996,119076106085.0,0.0957582377571455,0.14018535614013672,-0.044427118382991224,68.68841504976399,0,False,2021-09-30,100,43,57,damodaran,10,0.0
SPRC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,7.708448886871338,579050000.0,4335902125.0,0.059090000000000004,9655025185.0,0.1292742354970295,0.1777191162109375,-0.04844488071390801,7.707530080432807,0,False,2021-09-30,100,43,57,damodaran,10,0.0
PTTGC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,55.87035751342773,8385000000.0,4508849117.0,0.062025,275914177572.0,0.0969165140831354,0.16389751434326172,-0.06698100026012632,55.870184823182925,0,False,2021-09-30,100,43,57,damodaran,10,0.0
BJC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,29.66161727905273,4750000000.0,4007796699.0,0.056155,160517182412.0,0.050461254612546,0.12075042724609375,-0.07028917263354775,29.661396315858745,0,False,2021-09-30,100,43,57,damodaran,10,0.0
IVL.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,38.571773529052734,5051000000.0,5614552000.0,0.062025,233102181000.0,0.1338617169751734,0.22580718994140625,-0.09194547296623284,38.57120844386025,0,False,2021-09-30,100,43,57,damodaran,10,0.0
ADVANC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,155.7847900390625,14815000000.0,2974000000.0,0.05145899999999999,119401689939.0,-0.0676827805760885,0.027408123016357422,-0.09509090359244592,155.78541399451376,0,False,2021-09-30,100,43,57,damodaran,10,0.0
KTC.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,46.87900924682617,3444000000.0,2578334070.0,0.06496,59790330830.0,0.016166883963494,0.14623069763183594,-0.13006381366834194,46.8797268397462,0,False,2021-09-30,100,43,57,damodaran,10,0.0
PF.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,0.3894285559654236,495680000.0,10011080604.0,0.040893,28949318000.0,-0.1011064479206409,0.0291748046875,-0.13028125260814089,0.38942253269658905,0,False,2021-09-30,100,43,57,damodaran,10,0.0
HMPRO.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,11.82318878173828,1583000000.0,13151198025.0,0.054394,15913326725.0,0.0702347662092734,0.21612548828125,-0.14589072207197662,11.82337958336516,0,False,2021-09-30,100,43,57,damodaran,10,0.0
COM7.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,28.19692039489746,1068000000.0,2399998265.0,0.059090000000000004,4802945718.0,-0.0357769790186408,0.16162872314453125,-0.19740570216317205,28.196462090924424,0,False,2021-09-30,100,43,57,damodaran,10,0.0
GLOBAL.BK,2021-09-30,2021-06-30,2021-08-14,quarterly,damodaran,True,47,15.763239860534668,791360000.0,5602026188.0,0.054394,13109981381.0,0.0235307621671259,0.24649810791015625,-0.22296734574303034,15.763482875536464,0,False,2021-09-30,100,43,57,damodaran,10,0.0
