Rebalance_Date,Horizon_Months,Case_Name,Top_N,Top_N_Requested,Stop_Loss_Pct,Portfolio_Return,Benchmark_Return,Active_Return,Hit,Universe_Count,Eligible_Count,Excluded_Count,Turnover
2021-06-30,3,damodaran,10,10,0.0,-0.03816896274038749,0.01126724202086593,-0.04943620476125342,False,100,47,53,0.0
2021-06-30,6,damodaran,10,10,0.0,0.06842014010382491,0.04397933878960347,0.02444080131422144,True,100,47,53,0.0
2021-06-30,12,damodaran,10,10,0.0,-0.03339854396572103,-0.01225608079724605,-0.021142463168474977,False,100,47,53,0.0
2021-09-30,3,damodaran,10,10,0.0,-0.004650957101910091,0.0323476282128623,-0.03699858531477239,False,100,43,57,0.8
2021-09-30,6,damodaran,10,10,0.0,0.012356174710286683,0.057744985054050346,-0.045388810343763665,False,100,43,57,0.8
2021-09-30,12,damodaran,10,10,0.0,0.00538696717044942,-0.010070526757769316,0.015457493928218735,True,100,43,57,0.8
2022-01-04,3,damodaran,10,10,0.0,0.020659193998756053,0.019547635032077126,0.0011115589666789265,True,100,40,60,0.30000000000000004
2022-01-04,6,damodaran,10,10,0.0,-0.0216754344675694,-0.06586321325528577,0.04418777878771637,True,100,40,60,0.30000000000000004
2022-01-04,12,damodaran,10,10,0.0,0.005839264519900344,0.0017781274103931821,0.004061137109507162,True,100,40,60,0.30000000000000004
2022-03-31,3,damodaran,10,10,0.0,-0.06857527768381476,-0.07486257692761344,0.006287299243798686,True,100,41,59,0.8
2022-03-31,6,damodaran,10,10,0.0,-0.06898301812107219,-0.062368738985523975,-0.006614279135548212,False,100,41,59,0.8
2022-03-31,12,damodaran,10,10,0.0,-0.017230139184082303,-0.05077154077586554,0.03354140159178324,True,100,41,59,0.8
2022-06-30,3,damodaran,10,10,0.0,-0.014465467882582517,0.013504845475386107,-0.027970313357968624,False,100,41,59,1.0
2022-06-30,6,damodaran,10,10,0.0,0.06014331562796954,0.06397255739308316,-0.0038292417651136224,False,100,41,59,1.0
2022-06-30,12,damodaran,10,10,0.0,-0.08883460679033299,-0.04159200059714696,-0.04724260619318603,False,100,41,59,1.0
2022-09-30,3,damodaran,10,10,0.0,0.09128256310371599,0.049795234964096435,0.041487328139619556,True,100,41,59,0.9
2022-09-30,6,damodaran,10,10,0.0,0.012716362520477087,0.010009395399802168,0.002706967120674919,True,100,41,59,0.9
