Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
BBL.BK,2026-01-05,2025-09-30,2025-11-14,quarterly,damodaran,True,52,172.0,171583467000.0,1908843000.0,0.04105658510919777,483543255000.0,0.1258869986045545,-0.33419227600097656,0.46007927460553105,172.00057344625648,0,False,2026-01-05,100,64,36,damodaran,10,0.0,2026-04-05,2026-04-03,2026-04-03,165.5,horizon_end,False,0.0,-0.03779069767441856,0.13589308584545168,-0.17368378351987024,3
BAY.BK,2026-01-05,2025-09-30,2025-11-14,quarterly,damodaran,True,52,26.25,40744450000.0,7355761773.0,0.04102563753893547,309386906000.0,0.1509972539384303,-0.20922279357910156,0.3602200475175319,26.24991620341923,1,False,2026-01-05,100,64,36,damodaran,10,0.0,2026-04-05,2026-04-03,2026-04-03,26.0,horizon_end,False,0.0,-0.00952380952380949,0.13589308584545168,-0.14541689536926117,3
KTB.BK,2026-01-05,2025-09-30,2025-11-14,quarterly,damodaran,True,52,26.92304992675781,72096003000.0,13923904762.0,0.0412056797111737,362646616000.0,0.10629169145971,-0.23273468017578125,0.33902637163549126,26.922682992689918,1,False,2026-01-05,100,64,36,damodaran,10,0.0,2026-04-05,2026-04-03,2026-04-03,33.0099983215332,horizon_end,False,0.0,0.22608688136501964,0.13589308584545168,0.09019379551956797,3
NOBLE.BK,2026-01-05,2025-09-30,2025-11-14,quarterly,damodaran,True,52,2.180000066757202,341507000.0,1369414000.0,0.0539479750260278,13105235000.0,0.4082859170017112,0.0711517333984375,0.3371341836032737,2.179125698338068,0,False,2026-01-05,100,64,36,damodaran,10,0.0,2026-04-05,2026-04-03,2026-04-03,2.0,horizon_end,False,0.0,-0.08256883543354943,0.13589308584545168,-0.2184619212790011,3
TTB.BK,2026-01-05,2025-09-30,2025-11-14,quarterly,damodaran,True,52,2.059999942779541,44121117000.0,96211000000.0,0.04145146482584405,102887828000.0,0.0203524447753784,-0.284210205078125,0.3045626498535034,2.0602574632640858,0,False,2026-01-05,100,64,36,damodaran,10,0.0,2026-04-05,2026-04-03,2026-04-03,2.319999933242798,horizon_end,False,0.0,0.12621359110934782,0.13589308584545168,-0.009679494736103855,3
THANI.BK,2026-01-05,2025-09-30,2025-11-14,quarterly,damodaran,True,52,1.5748186111450195,2219000000.0,6229329000.0,0.07485883741450258,26479910000.0,0.2481485919712402,-0.013397216796875,0.2615458087681152,1.5753464589658681,2,False,2026-01-05,100,64,36,damodaran,10,0.0,2026-04-05,2026-04-03,2026-04-03,1.6100000143051147,horizon_end,False,0.0,0.02233997167109636,0.13589308584545168,-0.11355311417435532,3
CIMBT.BK,2026-01-05,2025-09-30,2025-11-14,quarterly,damodaran,True,52,0.3700000047683716,1095282522.0,34822261748.0,0.040587019903966,123039401000.0,0.3654598825831703,0.1258544921875,0.2396053903956703,0.3696196767743073,0,False,2026-01-05,100,64,36,damodaran,10,0.0,2026-04-05,2026-04-03,2026-04-03,0.3700000047683716,horizon_end,False,0.0,0.0,0.13589308584545168,-0.13589308584545168,3
BCPG.BK,2026-01-05,2025-09-30,2025-11-14,quarterly,damodaran,True,52,6.482467174530029,400390000.0,2907688000.0,0.07022,5748058784.0,0.4098045498237743,0.19818115234375,0.2116233974800243,6.48192666928129,1,False,2026-01-05,100,64,36,damodaran,10,0.0,2026-04-05,2026-04-03,2026-04-03,6.650000095367432,horizon_end,False,0.0,0.025844006043817425,0.13589308584545168,-0.11004907980163425,3
XPG.BK,2026-01-05,2025-09-30,2025-11-14,quarterly,damodaran,True,52,0.4308333396911621,222080000.0,10700000000.0,0.08465394620161007,-234106393.0,0.2173699705593719,0.048583984375,0.1687859861843719,0.4302089425782037,0,False,2026-01-05,100,64,36,damodaran,10,0.0,2026-04-05,2026-04-03,2026-04-03,0.4799999892711639,horizon_end,False,0.0,0.11411988128691797,0.13589308584545168,-0.02177320455853371,3
HANA.BK,2026-01-05,2025-09-30,2025-11-14,quarterly,damodaran,True,52,15.805059432983398,1445930000.0,885367000.0,0.09074833649167974,-5407999000.0,0.0183890226732421,-0.143218994140625,0.1616080168138671,15.804859155315564,0,False,2026-01-05,100,64,36,damodaran,10,0.0,2026-04-05,2026-04-03,2026-04-03,25.0,horizon_end,False,0.0,0.5817719702988136,0.13589308584545168,0.4458788844533619,3
