Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
ASAP.BK,2023-03-31,2022-12-31,2023-02-14,annual,damodaran,True,45,2.5199999809265137,3077595528.0,725999972.0,0.06284559641754137,6273882406.0,0.0,-0.3406524658203125,0.3406524658203125,2.519805137939334,0,False,2023-03-31,100,53,47,damodaran,10,0.0,2023-09-30,2023-09-29,2023-09-29,2.259999990463257,horizon_end,False,0.0,-0.1031746001710937,-0.08559691423080962,-0.017577685940284082,6
KBS.BK,2023-03-31,2022-12-31,2023-02-14,annual,damodaran,True,45,4.1462907791137695,1525239117.0,600000000.0,0.058795301794270435,3922923516.0,0.0,-0.2783050537109375,0.2783050537109375,4.146598874270064,0,False,2023-03-31,100,53,47,damodaran,10,0.0,2023-09-30,2023-09-29,2023-09-29,4.257352352142334,horizon_end,False,0.0,0.026785765626477165,-0.08559691423080962,0.11238267985728678,6
ERW.BK,2023-03-31,2022-12-31,2023-02-14,quarterly,damodaran,True,45,4.590229034423828,621960000.0,4531560000.0,0.060524,12702862901.0,0.3507404520654715,0.129241943359375,0.2214985087060965,4.59108262070936,0,False,2023-03-31,100,53,47,damodaran,10,0.0,2023-09-30,2023-09-29,2023-09-29,5.131353378295898,horizon_end,False,0.0,0.11788613156641614,-0.08559691423080962,0.20348304579722576,6
COM7.BK,2023-03-31,2022-12-31,2023-02-14,quarterly,damodaran,True,45,26.84315490722656,2666000000.0,2399998265.0,0.07109,4802945718.0,0.2612842557764643,0.051067352294921875,0.21021690348154243,26.84283739687902,1,False,2023-03-31,100,53,47,damodaran,10,0.0,2023-09-30,2023-09-29,2023-09-29,27.503232955932617,horizon_end,False,0.0,0.024590181407043055,-0.08559691423080962,0.11018709563785267,6
ITD.BK,2023-03-31,2022-12-31,2023-02-14,annual,damodaran,True,45,1.6100000143051147,5264823000.0,5279869000.0,0.05020582799363576,41305876000.0,0.0,-0.1923828125,0.1923828125,1.6102717846918837,0,False,2023-03-31,100,53,47,damodaran,10,0.0,2023-09-30,2023-09-29,2023-09-29,1.3700000047683716,horizon_end,False,0.0,-0.14906832758031285,-0.08559691423080962,-0.06347141334950324,6
OR.BK,2023-03-31,2022-12-31,2023-02-14,quarterly,damodaran,True,45,19.303407669067383,26198000000.0,12000000000.0,0.07109,5909745706.0,0.0588923797203229,-0.1215667724609375,0.1804591521812604,19.303609957041218,0,False,2023-03-31,100,53,47,damodaran,10,0.0,2023-09-30,2023-09-29,2023-09-29,17.15843391418457,horizon_end,False,0.0,-0.11111891701484455,-0.08559691423080962,-0.025522002784034936,6
JAS.BK,2023-03-31,2022-12-31,2023-02-14,annual,damodaran,True,45,0.9727272987365724,7710376879.0,8593000000.0,0.05831088942742156,57138395473.0,0.0,-0.174163818359375,0.174163818359375,0.9722165955019755,0,False,2023-03-31,100,53,47,damodaran,10,0.0,2023-09-30,2023-09-29,2023-09-29,0.945454478263855,horizon_end,False,0.0,-0.028037478240963032,-0.08559691423080962,0.057559435989846586,6
PF.BK,2023-03-31,2022-12-31,2023-02-14,quarterly,damodaran,True,45,0.3597538471221924,413260000.0,10011080604.0,0.052892999999999996,28949318000.0,0.2846497764530551,0.1507568359375,0.13389294051555511,0.359967879864004,0,False,2023-03-31,100,53,47,damodaran,10,0.0,2023-09-30,2023-09-29,2023-09-29,0.3033599853515625,horizon_end,False,0.0,-0.15675679974445245,-0.08559691423080962,-0.07115988551364283,6
TVO.BK,2023-03-31,2022-12-31,2023-02-14,quarterly,damodaran,True,45,21.800121307373047,1798000000.0,889471248.0,0.06287200000000001,-318710600.0,-0.0328346609675539,-0.12363815307617188,0.09080349210861798,21.800443979028095,1,False,2023-03-31,100,53,47,damodaran,10,0.0,2023-09-30,2023-09-29,2023-09-29,18.059314727783203,horizon_end,False,0.0,-0.17159567723711067,-0.08559691423080962,-0.08599876300630105,6
NCH.BK,2023-03-31,2022-12-31,2023-02-14,quarterly,damodaran,True,45,1.3619047403335571,64819999.99999999,1245283691.0,0.052892999999999996,1093803545.34,0.1320833668624768,0.050323486328125,0.08175988053435179,1.3620491806717996,1,False,2023-03-31,100,53,47,damodaran,10,0.0,2023-09-30,2023-09-29,2023-09-29,1.104761838912964,horizon_end,False,0.0,-0.18881122431339337,-0.08559691423080962,-0.10321431008258375,6
